geo,year,siec,fuel,unit,electricity_consumption,heat_consumption,transport_consumption,all_sectors_consumption
IT,2018,TOTAL,Total,TJ,"1194807,186","2323652,0193000003","1319860,271628","4838319,476927999"
IT,2018,W6210,Renewable municipal waste,TJ,"8535,3336","5307,2714160000005",,"13842,605016000001"
LT,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,"15,530399999999998","33377,002128",,"33392,532527999996"
LT,2004,R5200,Liquid biofuels,TJ,,,"36,84384","36,84384"
LT,2004,R5300,Biogases,TJ,"6,476400000000001","49,990392","0,0","56,466792"
LT,2004,RA000,Renewables and biofuels,TJ,"1492,0559999999998","33487,994196","89,38817999999999","35069,438376"
LT,2004,TOTAL,Total,TJ,"41605,200000000004","109992,97191600001","45131,98741199999","196730,159328"
LT,2004,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LT,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,"9,3384","33819,002604",,"33828,341004"
LT,2005,R5200,Liquid biofuels,TJ,,,"137,74572","137,74572"
LT,2005,R5300,Biogases,TJ,"14,634000000000004","52,000056","0,0","66,634056"
LT,2005,RA000,Renewables and biofuels,TJ,"1576,8971999999999","33959,26040400001","196,61212800000007","35732,76973200001"
LT,2005,TOTAL,Total,TJ,"41216,4","115810,23744","47680,492572","204707,13001199998"
LT,2005,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LT,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,"69,6456","34962,96196800001",,"35032,607568000014"
LT,2006,R5200,Liquid biofuels,TJ,,,"808,0524","808,0524"
LT,2006,R5300,Biogases,TJ,"19,4796","53,004888","0,0","72,484488"
LT,2006,RA000,Renewables and biofuels,TJ,"1686,2112","35078,26644000001","860,0524560000001","37624,53009600001"
LT,2006,TOTAL,Total,TJ,"41936,4","120004,908624","51489,601344","213430,909968"
LT,2006,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LT,2007,R5110-5150_W6000RI,Primary solid biofuels,TJ,"174,14280000000002","34103,99808",,"34278,14087999999"
LT,2007,R5200,Liquid biofuels,TJ,,,"2225,2842","2225,2842"
LT,2007,R5300,Biogases,TJ,"22,809600000000007","68,99846400000001","0,0","91,80806400000002"
LT,2007,RA000,Renewables and biofuels,TJ,"2028,0636","34233,244596","2266,607916","38527,916112"
LT,2007,TOTAL,Total,TJ,"43552,8","117656,323164","62462,283048000005","223671,406212"
LT,2007,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LT,2008,R5110-5150_W6000RI,Primary solid biofuels,TJ,"214,61760000000004","35954,98236",,"36169,59996"
LT,2008,R5200,Liquid biofuels,TJ,,,"2571,9512400000003","2571,9512400000003"
LT,2008,R5300,Biogases,TJ,"32,8248","73,980756","0,0","106,80555600000001"
LT,2008,RA000,Renewables and biofuels,TJ,"2186,8956000000003","36104,61859199999","2622,40218","40913,91637199999"
LT,2008,TOTAL,Total,TJ,"44532,0","112848,9138","63588,532248","220969,446048"
LT,2008,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LT,2009,R5110-5150_W6000RI,Primary solid biofuels,TJ,"314,35920000000004","36444,00060000001",,"36758,359800000006"
LT,2009,R5200,Liquid biofuels,TJ,,,"2157,87672","2157,87672"
LT,2009,R5300,Biogases,TJ,"53,186400000000006","106,00977600000003","0,0","159,19617600000004"
LT,2009,RA000,Renewables and biofuels,TJ,"2474,0748000000003","36687,797964000005","2206,820412","41368,693176"
LT,2009,TOTAL,Total,TJ,"42159,6","108796,426344","51971,083344","202927,109688"
LT,2009,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LT,2010,R5110-5150_W6000RI,Primary solid biofuels,TJ,"417,53880000000004","36516,01356000001",,"36933,55236"
LT,2010,R5200,Liquid biofuels,TJ,,,"1875,26772","1875,26772"
LT,2010,R5300,Biogases,TJ,"110,9448","206,99539199999992","0,0","317,9401919999999"
LT,2010,RA000,Renewables and biofuels,TJ,"2925,3852","36879,59527199999","1926,0536040000002","41731,034075999996"
LT,2010,TOTAL,Total,TJ,"39542,4","113349,65508","53791,880796000005","206683,93587599997"
LT,2010,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LT,2011,R5110-5150_W6000RI,Primary solid biofuels,TJ,"437,04720000000003","36232,98588",,"36670,03308"
LT,2011,R5200,Liquid biofuels,TJ,,,"1884,8973600000002","1884,8973600000002"
LT,2011,R5300,Biogases,TJ,"131,6952","153,99050400000002","0,0","285,685704"
LT,2011,RA000,Renewables and biofuels,TJ,"3569,9256","36515,59488","1939,9956480000005","42025,516128"
LT,2011,TOTAL,Total,TJ,"39546,0","111361,385628","53923,304448","204830,690076"
LT,2011,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LT,2012,R5110-5150_W6000RI,Primary solid biofuels,TJ,"631,9764","38952,019404",,"39583,995804000006"
LT,2012,R5200,Liquid biofuels,TJ,,,"2538,03816","2538,03816"
LT,2012,R5300,Biogases,TJ,"151,4376","182,000196","0,0","333,437796"
LT,2012,RA000,Renewables and biofuels,TJ,"4364,1288","39243,797496","2595,564792","46203,491088"
LT,2012,TOTAL,Total,TJ,"40132,8","113626,653768","54967,031820000004","208726,48558799998"
LT,2012,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LT,2013,R5110-5150_W6000RI,Primary solid biofuels,TJ,"1003,4712000000001","39281,018148",,"40284,489348"
LT,2013,R5200,Liquid biofuels,TJ,,,"2457,6516","2457,6516"
LT,2013,R5300,Biogases,TJ,"213,09480000000005","271,011564","0,0","484,10636400000004"
LT,2013,RA000,Renewables and biofuels,TJ,"5280,008400000001","39849,794928","2519,82558","47649,628908000006"
LT,2013,TOTAL,Total,TJ,"40176,0","108066,625236","55141,035228","203383,66046400002"
LT,2013,W6210,Renewable municipal waste,TJ,"67,104","231,99058800000003",,"299,09458800000004"
LT,2014,R5110-5150_W6000RI,Primary solid biofuels,TJ,"1053,3132","41465,983464",,"42519,296664"
LT,2014,R5200,Liquid biofuels,TJ,,,"2646,0576","2646,0576"
LT,2014,R5300,Biogases,TJ,"282,3768","363,958524","0,0","646,335324"
LT,2014,RA000,Renewables and biofuels,TJ,"5589,594000000001","42196,789404","2557,0043640000004","50343,387768"
LT,2014,TOTAL,Total,TJ,"40791,6","103851,77367600004","61954,84288800001","206598,21656400003"
LT,2014,W6210,Renewable municipal waste,TJ,"103,82039999999998","297,01159199999995",,"400,8319919999999"
LT,2015,R5110-5150_W6000RI,Primary solid biofuels,TJ,"1145,4192","44599,007772",,"45744,426971999994"
LT,2015,R5200,Liquid biofuels,TJ,,,"2827,7647200000006","2827,7647200000006"
LT,2015,R5300,Biogases,TJ,"310,66200000000003","402,97950000000003","0,0","713,6415000000001"
LT,2015,RA000,Renewables and biofuels,TJ,"6418,3716","45474,59325600001","2892,534516","54785,499372000006"
LT,2015,TOTAL,Total,TJ,"41277,6","98674,75360800001","66407,96523600002","206360,31884400005"
LT,2015,W6210,Renewable municipal waste,TJ,"151,4124","378,98913600000003",,"530,401536"
LT,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,"969,0695999999999","46469,000124000006",,"47438,06972400001"
LT,2016,R5200,Liquid biofuels,TJ,,,"2366,7980399999997","2366,7980399999997"
LT,2016,R5300,Biogases,TJ,"441,8388000000001","437,981148","0,0","879,8199480000001"
LT,2016,RA000,Renewables and biofuels,TJ,"7261,416","47445,61309200001","2441,155608","57148,18470000001"
LT,2016,TOTAL,Total,TJ,"43023,59999999999","101887,368984","71469,01094399998","216379,979928"
LT,2016,W6210,Renewable municipal waste,TJ,"170,66160000000005","436,013352",,"606,6749520000001"
LT,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,"1091,6676","48432,98613599999",,"49524,653735999986"
LT,2017,R5200,Liquid biofuels,TJ,,,"3006,1224000000007","3006,1224000000007"
LT,2017,R5300,Biogases,TJ,"458,0676","430,98919199999995","0,0","889,056792"
LT,2017,RA000,Renewables and biofuels,TJ,"8073,655199999999","49637,821572","3085,4203920000004","60796,897163999995"
LT,2017,TOTAL,Total,TJ,"44227,44000000001","106750,63026","75780,912528","226758,982788"
LT,2017,W6210,Renewable municipal waste,TJ,"263,3976","688,016844",,"951,414444"
LT,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,"1278,3600000000001","47896,992000000006",,"49175,352"
LT,2018,R5200,Liquid biofuels,TJ,,,"3257,3304000000007","3257,3304000000007"
LT,2018,R5300,Biogases,TJ,"503,64000000000004","463,98117600000006","0,0","967,6211760000001"
LT,2018,RA000,Renewables and biofuels,TJ,"8359,556400000001","49619,776464","3343,9971600000003","61323,330024"
LT,2018,TOTAL,Total,TJ,"45414,0","108733,08006000001","81444,313152","235591,39321200002"
LT,2018,W6210,Renewable municipal waste,TJ,"172,8","414,99561600000004",,"587,795616"
LU,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","797,2085880000001",,"797,2085880000001"
LU,2004,R5200,Liquid biofuels,TJ,,,"21,855096000000003","21,855096000000003"
LU,2004,R5300,Biogases,TJ,"73,23840000000001","102,36726","0,0","175,60566"
LU,2004,RA000,Renewables and biofuels,TJ,"672,5484","911,8850400000001","64,937268","1649,3707080000004"
LU,2004,TOTAL,Total,TJ,"24324,012000000002","49861,312956","94000,861296","168186,186252"
LU,2004,W6210,Renewable municipal waste,TJ,"80,03160000000001","0,0",,"80,03160000000001"
LU,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","1632,1821120000002",,"1632,1821120000002"
LU,2005,R5200,Liquid biofuels,TJ,,,"22,650588000000003","22,650588000000003"
LU,2005,R5300,Biogases,TJ,"97,992","136,992096","0,0","234,984096"
LU,2005,RA000,Renewables and biofuels,TJ,"755,8776","1784,7072360000002","76,61844","2617,203276"
LU,2005,TOTAL,Total,TJ,"23777,776799999996","49310,413812000006","99185,375736","172273,56634800002"
LU,2005,W6210,Renewable municipal waste,TJ,"68,1948","0,0",,"68,1948"
LU,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","1645,4542680000002",,"1645,4542680000002"
LU,2006,R5200,Liquid biofuels,TJ,,,"21,394548","21,394548"
LU,2006,R5300,Biogases,TJ,"117,342","164,038824","0,0","281,380824"
LU,2006,RA000,Renewables and biofuels,TJ,"809,0568000000001","1829,0035800000003","84,74083200000001","2722,8012120000003"
LU,2006,TOTAL,Total,TJ,"25504,488","50267,851236","94994,765748","170767,104984"
LU,2006,W6210,Renewable municipal waste,TJ,"81,4356","0,0",,"81,4356"
LU,2007,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","1873,425528",,"1873,425528"
LU,2007,R5200,Liquid biofuels,TJ,,,"1877,7798000000003","1877,7798000000003"
LU,2007,R5300,Biogases,TJ,"131,7276","184,13546399999998","0,0","315,86306399999995"
LU,2007,RA000,Renewables and biofuels,TJ,"851,7096000000001","2084,18904","1947,3225480000003","4883,221188"
LU,2007,TOTAL,Total,TJ,"25774,092","47725,500672","93025,629972","166525,22264400002"
LU,2007,W6210,Renewable municipal waste,TJ,"93,87360000000002","0,0",,"93,87360000000002"
LU,2008,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","1964,6140320000002",,"1964,6140320000002"
LU,2008,R5200,Liquid biofuels,TJ,,,"1879,5382560000003","1879,5382560000003"
LU,2008,R5300,Biogases,TJ,"157,7772","220,560624","0,0","378,337824"
LU,2008,RA000,Renewables and biofuels,TJ,"911,5956","2224,6143119999997","1948,411116","5084,621028"
LU,2008,TOTAL,Total,TJ,"25453,828800000007","48427,166484","94300,929252","168181,924536"
LU,2008,W6210,Renewable municipal waste,TJ,"92,9556","0,0",,"92,9556"
LU,2009,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","1798,3980720000002",,"1798,3980720000002"
LU,2009,R5200,Liquid biofuels,TJ,,,"1766,2015800000001","1766,2015800000001"
LU,2009,R5300,Biogases,TJ,"191,9844","268,37388000000004","0,0","460,35828000000004"
LU,2009,RA000,Renewables and biofuels,TJ,"970,9092","2123,377488","1837,58652","4931,873208"
LU,2009,TOTAL,Total,TJ,"23650,2036","45488,744640000004","86999,359392","156138,307632"
LU,2009,W6210,Renewable municipal waste,TJ,"89,48160000000001","0,0",,"89,48160000000001"
LU,2010,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","1998,6527159999998",,"1998,6527159999998"
LU,2010,R5200,Liquid biofuels,TJ,,,"1725,966432","1725,966432"
LU,2010,R5300,Biogases,TJ,"201,4452","247,188672","0,0","448,633872"
LU,2010,RA000,Renewables and biofuels,TJ,"994,2875999999999","2322,083016","1805,8924440000003","5122,26306"
LU,2010,TOTAL,Total,TJ,"26259,804","48913,547040000005","91878,32116800001","167051,672208"
LU,2010,W6210,Renewable municipal waste,TJ,"101,45880000000001","0,0",,"101,45880000000001"
LU,2011,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","1739,4897960000003",,"1739,4897960000003"
LU,2011,R5200,Liquid biofuels,TJ,,,"1919,815272","1919,815272"
LU,2011,R5300,Biogases,TJ,"199,10159999999996","238,898808","0,0","438,00040799999994"
LU,2011,RA000,Renewables and biofuels,TJ,"1046,0484000000001","2092,56264","2009,3709240000003","5147,9819640000005"
LU,2011,TOTAL,Total,TJ,"25670,671199999993","43494,5718","97493,78293200002","166659,02593200002"
LU,2011,W6210,Renewable municipal waste,TJ,"135,6228","0,0",,"135,6228"
LU,2012,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","1788,6428280000002",,"1788,6428280000002"
LU,2012,R5200,Liquid biofuels,TJ,,,"1987,2646200000001","1987,2646200000001"
LU,2012,R5300,Biogases,TJ,"208,0692","244,46725200000003","0,0","452,536452"
LU,2012,RA000,Renewables and biofuels,TJ,"1151,8632","2258,1924480000002","2077,4064240000002","5487,462072000001"
LU,2012,TOTAL,Total,TJ,"24718,215599999996","44846,405784","93165,050412","162729,67179599998"
LU,2012,W6210,Renewable municipal waste,TJ,"130,3704","0,0",,"130,3704"
LU,2013,R5110-5150_W6000RI,Primary solid biofuels,TJ,"7,0344","1935,515772",,"1942,550172"
LU,2013,R5200,Liquid biofuels,TJ,,,"2240,9847","2240,9847"
LU,2013,R5300,Biogases,TJ,"203,27400000000003","234,04212","0,0","437,31612000000007"
LU,2013,RA000,Renewables and biofuels,TJ,"1303,3548","2442,662856","2343,0170160000002","6089,034672000001"
LU,2013,TOTAL,Total,TJ,"24459,076800000003","44641,964340000006","91430,79411600003","160531,83525600002"
LU,2013,W6210,Renewable municipal waste,TJ,"128,8512","0,0",,"128,8512"
LU,2014,R5110-5150_W6000RI,Primary solid biofuels,TJ,"75,6216","2484,8239320000002",,"2560,445532"
LU,2014,R5200,Liquid biofuels,TJ,,,"2875,6198440000003","2875,6198440000003"
LU,2014,R5300,Biogases,TJ,"217,83599999999998","222,360948","0,0","440,196948"
LU,2014,RA000,Renewables and biofuels,TJ,"1458,2448","3014,1610560000004","2982,5088480000004","7454,914704000001"
LU,2014,TOTAL,Total,TJ,"24473,4732","41740,176996","88049,157624","154262,80782000002"
LU,2014,W6210,Renewable municipal waste,TJ,"121,35240000000002","0,0",,"121,35240000000002"
LU,2015,R5110-5150_W6000RI,Primary solid biofuels,TJ,"87,01200000000001","2518,8626160000003",,"2605,8746160000005"
LU,2015,R5200,Liquid biofuels,TJ,,,"3395,159856","3395,159856"
LU,2015,R5300,Biogases,TJ,"221,75639999999996","223,19830800000003","0,0","444,954708"
LU,2015,RA000,Renewables and biofuels,TJ,"1546,8516","3145,249764","3519,717156000001","8211,818520000003"
LU,2015,TOTAL,Total,TJ,"24962,4864","44409,680676","82634,20171200001","152006,36878800002"
LU,2015,W6210,Renewable municipal waste,TJ,"144,702","0,0",,"144,702"
LU,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,"90,396","2638,0189440000004",,"2728,414944"
LU,2016,R5200,Liquid biofuels,TJ,,,"3645,4048920000005","3645,4048920000005"
LU,2016,R5300,Biogases,TJ,"261,7092","274,23539999999997","0,0","535,9445999999999"
LU,2016,RA000,Renewables and biofuels,TJ,"1702,026","3373,849044","3778,3357920000003","8854,210836"
LU,2016,TOTAL,Total,TJ,"25500,754800000006","46087,03836","80479,50696","152067,30012"
LU,2016,W6210,Renewable municipal waste,TJ,"151,95960000000005","0,0",,"151,95960000000005"
LU,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,"187,2504","2814,7019040000005",,"3001,952304000001"
LU,2017,R5200,Liquid biofuels,TJ,,,"4616,449416","4616,449416"
LU,2017,R5300,Biogases,TJ,"261,0324","282,441528","0,0","543,473928"
LU,2017,RA000,Renewables and biofuels,TJ,"2052,0828","3617,4789360000004","4759,97292","10429,534656"
LU,2017,TOTAL,Total,TJ,"25476,710400000007","46505,006604","82973,039436","154954,75644000003"
LU,2017,W6210,Renewable municipal waste,TJ,"168,948","0,0",,"168,948"
LU,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,"342,6120000000001","3184,7731560000007",,"3527,3851560000007"
LU,2018,R5200,Liquid biofuels,TJ,,,"5005,612476","5005,612476"
LU,2018,R5300,Biogases,TJ,"271,6668000000001","321,001956","0,0","592,6687560000001"
LU,2018,RA000,Renewables and biofuels,TJ,"2339,8128","4056,8835960000006","5147,6706","11544,366996"
LU,2018,TOTAL,Total,TJ,"25625,768399999997","46188,484524","88650,214632","160464,467556"
LU,2018,W6210,Renewable municipal waste,TJ,"168,3684","0,0",,"168,3684"
LV,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,"21,132","45868,989816",,"45890,121816"
LV,2004,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
LV,2004,R5300,Biogases,TJ,"114,65280000000003","154,99533600000004","0,0","269,6481360000001"
LV,2004,RA000,Renewables and biofuels,TJ,"11227,327200000002","46054,004508000005","229,98092399999996","57511,312632"
LV,2004,TOTAL,Total,TJ,"24429,600000000002","108393,446844","39200,38038","172023,427224"
LV,2004,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LV,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,"20,1816","46499,01948000001",,"46519,201080000006"
LV,2005,R5200,Liquid biofuels,TJ,,,"108,8568","108,8568"
LV,2005,R5300,Biogases,TJ,"130,338","118,98885599999998","0,0","249,326856"
LV,2005,RA000,Renewables and biofuels,TJ,"10925,546400000003","46678,00518","353,700864","57957,252444000005"
LV,2005,TOTAL,Total,TJ,"25394,399999999998","109369,599264","41018,665752","175782,66501599998"
LV,2005,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LV,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,"23,842799999999993","46764,002051999996",,"46787,844852"
LV,2006,R5200,Liquid biofuels,TJ,,,"100,4832","100,4832"
LV,2006,R5300,Biogases,TJ,"129,438","106,009776","0,0","235,447776"
LV,2006,RA000,Renewables and biofuels,TJ,"10764,716400000001","46903,171284","348,676704","58016,564388"
LV,2006,TOTAL,Total,TJ,"26636,4","110115,603288","45231,465780000006","181983,46906800003"
LV,2006,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LV,2007,R5110-5150_W6000RI,Primary solid biofuels,TJ,"17,658","45673,005708",,"45690,663708"
LV,2007,R5200,Liquid biofuels,TJ,,,"71,1756","71,1756"
LV,2007,R5300,Biogases,TJ,"131,84280000000004","106,97273999999999","0,0","238,81554000000003"
LV,2007,RA000,Renewables and biofuels,TJ,"10804,633200000002","45811,46318400001","288,009972","56904,106356000004"
LV,2007,TOTAL,Total,TJ,"27975,600000000002","108140,39665200001","51272,18082","187388,177472"
LV,2007,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LV,2008,R5110-5150_W6000RI,Primary solid biofuels,TJ,"18,5904","43180,980480000006",,"43199,570880000014"
LV,2008,R5200,Liquid biofuels,TJ,,,"83,736","83,736"
LV,2008,R5300,Biogases,TJ,"142,6176","100,98561600000001","0,0","243,60321600000003"
LV,2008,RA000,Renewables and biofuels,TJ,"10867,960799999999","43343,344584000006","284,49306","54495,798444"
LV,2008,TOTAL,Total,TJ,"28058,4","100946,67876000001","48525,556284","177530,63504400002"
LV,2008,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LV,2009,R5110-5150_W6000RI,Primary solid biofuels,TJ,"13,795200000000001","49580,001864",,"49593,797064"
LV,2009,R5200,Liquid biofuels,TJ,,,"171,65879999999999","171,65879999999999"
LV,2009,R5300,Biogases,TJ,"158,5584","116,01622800000003","0,0","274,574628"
LV,2009,RA000,Renewables and biofuels,TJ,"10906,1352","49764,011724","339,884424","61010,03134800001"
LV,2009,TOTAL,Total,TJ,"26002,8","103919,390496","42661,272996","172583,463492"
LV,2009,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LV,2010,R5110-5150_W6000RI,Primary solid biofuels,TJ,"30,272399999999998","42485,008716000004",,"42515,281116"
LV,2010,R5200,Liquid biofuels,TJ,,,"1138,8096","1138,8096"
LV,2010,R5300,Biogases,TJ,"204,084","168,97924799999998","0,0","373,063248"
LV,2010,RA000,Renewables and biofuels,TJ,"11354,652","42730,355196000004","1314,487728","55399,494924"
LV,2010,TOTAL,Total,TJ,"27002,0268","104873,227272","44463,397320000004","176338,651392"
LV,2010,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LV,2011,R5110-5150_W6000RI,Primary solid biofuels,TJ,"46,1808","43847,979588",,"43894,160388"
LV,2011,R5200,Liquid biofuels,TJ,,,"935,7497999999999","935,7497999999999"
LV,2011,R5300,Biogases,TJ,"379,28880000000004","320,96008800000004","0,0","700,2488880000001"
LV,2011,RA000,Renewables and biofuels,TJ,"11808,054","44229,020256","1122,983496","57160,057752"
LV,2011,TOTAL,Total,TJ,"26419,903199999997","98924,077548","39179,153304","164523,13405199998"
LV,2011,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LV,2012,R5110-5150_W6000RI,Primary solid biofuels,TJ,"231,876","48816,99943200001",,"49048,87543200001"
LV,2012,R5200,Liquid biofuels,TJ,,,"805,54032","805,54032"
LV,2012,R5300,Biogases,TJ,"804,1536","743,99436","0,0","1548,1479600000002"
LV,2012,RA000,Renewables and biofuels,TJ,"12695,49","49620,990635999995","1000,812672","63317,293308"
LV,2012,TOTAL,Total,TJ,"28289,602800000004","104985,517248","37088,935271999995","170364,05532"
LV,2012,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LV,2013,R5110-5150_W6000RI,Primary solid biofuels,TJ,"772,9739999999999","47766,99186",,"48539,965860000004"
LV,2013,R5200,Liquid biofuels,TJ,,,"784,6063200000001","784,6063200000001"
LV,2013,R5300,Biogases,TJ,"1031,7096000000001","923,9848920000002","0,0","1955,694492"
LV,2013,RA000,Renewables and biofuels,TJ,"13257,18","48780,992952","984,10734","63022,280292"
LV,2013,TOTAL,Total,TJ,"27230,626800000002","98248,788576","37049,998032","162529,41340800002"
LV,2013,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LV,2014,R5110-5150_W6000RI,Primary solid biofuels,TJ,"1148,1696","50057,003988",,"51205,173588"
LV,2014,R5200,Liquid biofuels,TJ,,,"921,93336","921,93336"
LV,2014,R5300,Biogases,TJ,"1260,09","1116,996372","0,0","2377,086372"
LV,2014,RA000,Renewables and biofuels,TJ,"13699,677599999999","51264,016560000004","1110,96738","66074,66154000002"
LV,2014,TOTAL,Total,TJ,"26842,8636","98300,57929200001","38581,15266","163724,595552"
LV,2014,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LV,2015,R5110-5150_W6000RI,Primary solid biofuels,TJ,"1360,0224","46342,977444000004",,"47702,999844000005"
LV,2015,R5200,Liquid biofuels,TJ,,,"954,5904","954,5904"
LV,2015,R5300,Biogases,TJ,"1410,1596000000002","1255,998132","0,0","2666,157732"
LV,2015,RA000,Renewables and biofuels,TJ,"13821,908400000002","47659,014288000006","1140,358716","62621,28140400001"
LV,2015,TOTAL,Total,TJ,"26476,164","92116,885032","40939,200288","159532,24932000003"
LV,2015,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LV,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,"1536,8364000000001","46943,99258399999",,"48480,828984"
LV,2016,R5200,Liquid biofuels,TJ,,,"431,24039999999997","431,24039999999997"
LV,2016,R5300,Biogases,TJ,"1428,822","1289,9949480000002","0,0","2718,816948"
LV,2016,RA000,Renewables and biofuels,TJ,"13759,2576","48293,984376","624,168144","62677,41011999999"
LV,2016,TOTAL,Total,TJ,"26846,676000000003","93209,30488800001","40842,234000000004","160898,21488800002"
LV,2016,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
LV,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,"1891,0007999999998","51591,843",,"53482,8438"
LV,2017,R5200,Liquid biofuels,TJ,,,"390,62844","390,62844"
LV,2017,R5300,Biogases,TJ,"1459,3032","1344,3396120000002","0,0","2803,642812"
LV,2017,RA000,Renewables and biofuels,TJ,"14610,636000000002","53876,70536400001","587,3243040000001","69074,66566800002"
LV,2017,TOTAL,Total,TJ,"26881,2864","98683,043472","42988,764492","168553,09436400002"
LV,2017,W6210,Renewable municipal waste,TJ,"0,0","844,5612960000001",,"844,5612960000001"
LV,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,"2050,434","54675,379332",,"56725,813332000005"
LV,2018,R5200,Liquid biofuels,TJ,,,"1512,27216","1512,27216"
LV,2018,R5300,Biogases,TJ,"1346,6160000000002","1240,1301600000002","0,0","2586,7461600000006"
LV,2018,RA000,Renewables and biofuels,TJ,"14702,238","57548,654568000005","1703,357712","73954,25028000001"
LV,2018,TOTAL,Total,TJ,"27481,521599999996","102960,82263600001","44266,282776","174708,627012"
LV,2018,W6210,Renewable municipal waste,TJ,"0,0","1534,2528600000003",,"1534,2528600000003"
ME,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","0,0",,"0,0"
ME,2004,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
ME,2004,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
ME,2004,RA000,Renewables and biofuels,TJ,"0,0","0,0","0,0","0,0"
ME,2004,TOTAL,Total,TJ,"0,0","0,0","0,0","0,0"
ME,2004,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
ME,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","5994,995183999999",,"5994,995183999999"
ME,2005,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
ME,2005,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
ME,2005,RA000,Renewables and biofuels,TJ,"6551,366400000001","5994,995183999999","13,146552000000002","12559,508136"
ME,2005,TOTAL,Total,TJ,"16754,4","11123,364636000002","6575,78808","34453,552716000006"
ME,2005,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
ME,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","6126,000156000001",,"6126,000156000001"
ME,2006,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
ME,2006,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
ME,2006,RA000,Renewables and biofuels,TJ,"6535,4003999999995","6126,000156000001","13,146552000000002","12674,547107999999"
ME,2006,TOTAL,Total,TJ,"17344,8","11761,600428","6489,791208000001","35596,191635999996"
ME,2006,W6210,Renewable municipal waste,TJ,"0,0","0,0",,"0,0"
ME,2007,R5110-5150_W6000RI,Primary solid biofuels,TJ,"0,0","6386,000436000002",,"6386,000436000002"
ME,2007,R5200,Liquid biofuels,TJ,,,"0,0","0,0"
ME,2007,R5300,Biogases,TJ,"0,0","0,0","0,0","0,0"
