geo,year,siec,unit,GEP_NPUMP_MIX,GEP_RED,GFC_ELC,NMLPRD_MIX,NMLPRD_PURE
BA,2004,R5300B,GWH,,"0,0",,,
BA,2004,RA000,GWH,,"4222,126",,,
BA,2004,RA100,GWH,,"4222,126",,,
BA,2004,RA200,GWH,,"0,0",,,
BA,2004,RA300,GWH,,"0,0",,,
BA,2004,RA410,GWH,,"0,0",,,
BA,2004,RA420,GWH,,"0,0",,,
BA,2004,RA500,GWH,,"0,0",,,
BA,2004,TOTAL,GWH,,,"10456,0",,
BA,2004,W6210,GWH,,"0,0",,,
BA,2005,E7000,GWH,"0,0",,,"0,0","4408,076"
BA,2005,R5110-5150_W6000RI,GWH,,"0,0",,,
BA,2005,R5292P,GWH,,"0,0",,,
BA,2005,R5292SB,GWH,,"0,0",,,
BA,2005,R5292SP,GWH,,"0,0",,,
BA,2005,R5293SB,GWH,,"0,0",,,
BA,2005,R5293SP,GWH,,"0,0",,,
BA,2005,R5300,GWH,,"0,0",,,
BA,2005,R5300B,GWH,,"0,0",,,
BA,2005,RA000,GWH,,"4408,076",,,
BA,2005,RA100,GWH,,"4408,076",,,
BA,2005,RA200,GWH,,"0,0",,,
BA,2005,RA300,GWH,,"0,0",,,
BA,2005,RA410,GWH,,"0,0",,,
BA,2005,RA420,GWH,,"0,0",,,
BA,2005,RA500,GWH,,"0,0",,,
BA,2005,TOTAL,GWH,,,"10907,0",,
BA,2005,W6210,GWH,,"0,0",,,
BA,2006,E7000,GWH,"316,0",,,"21,066999999999997","4452,61"
BA,2006,R5110-5150_W6000RI,GWH,,"0,0",,,
BA,2006,R5292P,GWH,,"0,0",,,
BA,2006,R5292SB,GWH,,"0,0",,,
BA,2006,R5292SP,GWH,,"0,0",,,
BA,2006,R5293SB,GWH,,"0,0",,,
BA,2006,R5293SP,GWH,,"0,0",,,
BA,2006,R5300,GWH,,"0,0",,,
BA,2006,R5300B,GWH,,"0,0",,,
BA,2006,RA000,GWH,,"4473,6759999999995",,,
BA,2006,RA100,GWH,,"4473,6759999999995",,,
BA,2006,RA200,GWH,,"0,0",,,
BA,2006,RA300,GWH,,"0,0",,,
BA,2006,RA410,GWH,,"0,0",,,
BA,2006,RA420,GWH,,"0,0",,,
BA,2006,RA500,GWH,,"0,0",,,
BA,2006,TOTAL,GWH,,,"11185,0",,
BA,2006,W6210,GWH,,"0,0",,,
BA,2007,E7000,GWH,"102,0",,,"27,866999999999997","4509,819"
BA,2007,R5110-5150_W6000RI,GWH,,"0,0",,,
BA,2007,R5292P,GWH,,"0,0",,,
BA,2007,R5292SB,GWH,,"0,0",,,
BA,2007,R5292SP,GWH,,"0,0",,,
BA,2007,R5293SB,GWH,,"0,0",,,
BA,2007,R5293SP,GWH,,"0,0",,,
BA,2007,R5300,GWH,,"0,0",,,
BA,2007,R5300B,GWH,,"0,0",,,
BA,2007,RA000,GWH,,"4537,686",,,
BA,2007,RA100,GWH,,"4537,686",,,
BA,2007,RA200,GWH,,"0,0",,,
BA,2007,RA300,GWH,,"0,0",,,
BA,2007,RA410,GWH,,"0,0",,,
BA,2007,RA420,GWH,,"0,0",,,
BA,2007,RA500,GWH,,"0,0",,,
BA,2007,TOTAL,GWH,,,"11174,0",,
BA,2007,W6210,GWH,,"0,0",,,
BA,2008,E7000,GWH,"115,0",,,"35,533","4677,004"
BA,2008,R5110-5150_W6000RI,GWH,,"0,0",,,
BA,2008,R5292P,GWH,,"0,0",,,
BA,2008,R5292SB,GWH,,"0,0",,,
BA,2008,R5292SP,GWH,,"0,0",,,
BA,2008,R5293SB,GWH,,"0,0",,,
BA,2008,R5293SP,GWH,,"0,0",,,
BA,2008,R5300,GWH,,"0,0",,,
BA,2008,R5300B,GWH,,"0,0",,,
BA,2008,RA000,GWH,,"4712,537",,,
BA,2008,RA100,GWH,,"4712,537",,,
BA,2008,RA200,GWH,,"0,0",,,
BA,2008,RA300,GWH,,"0,0",,,
BA,2008,RA410,GWH,,"0,0",,,
BA,2008,RA420,GWH,,"0,0",,,
BA,2008,RA500,GWH,,"0,0",,,
BA,2008,TOTAL,GWH,,,"13178,0",,
BA,2008,W6210,GWH,,"0,0",,,
BA,2009,E7000,GWH,"386,0",,,"61,266999999999996","4864,488"
BA,2009,R5110-5150_W6000RI,GWH,,"0,0",,,
BA,2009,R5292P,GWH,,"0,0",,,
BA,2009,R5292SB,GWH,,"0,0",,,
BA,2009,R5292SP,GWH,,"0,0",,,
BA,2009,R5293SB,GWH,,"0,0",,,
BA,2009,R5293SP,GWH,,"0,0",,,
BA,2009,R5300,GWH,,"0,0",,,
BA,2009,R5300B,GWH,,"0,0",,,
BA,2009,RA000,GWH,,"4925,755",,,
BA,2009,RA100,GWH,,"4925,755",,,
BA,2009,RA200,GWH,,"0,0",,,
BA,2009,RA300,GWH,,"0,0",,,
BA,2009,RA410,GWH,,"0,0",,,
BA,2009,RA420,GWH,,"0,0",,,
BA,2009,RA500,GWH,,"0,0",,,
BA,2009,TOTAL,GWH,,,"12678,0",,
BA,2009,W6210,GWH,,"0,0",,,
BA,2010,E7000,GWH,"794,0",,,"114,2","5280,419"
BA,2010,R5110-5150_W6000RI,GWH,,"0,0",,,
BA,2010,R5292P,GWH,,"0,0",,,
BA,2010,R5292SB,GWH,,"0,0",,,
BA,2010,R5292SP,GWH,,"0,0",,,
BA,2010,R5293SB,GWH,,"0,0",,,
BA,2010,R5293SP,GWH,,"0,0",,,
BA,2010,R5300,GWH,,"0,0",,,
BA,2010,R5300B,GWH,,"0,0",,,
BA,2010,RA000,GWH,,"5394,619000000001",,,
BA,2010,RA100,GWH,,"5394,619000000001",,,
BA,2010,RA200,GWH,,"0,0",,,
BA,2010,RA300,GWH,,"0,0",,,
BA,2010,RA410,GWH,,"0,0",,,
BA,2010,RA420,GWH,,"0,0",,,
BA,2010,RA500,GWH,,"0,0",,,
BA,2010,TOTAL,GWH,,,"13295,0",,
BA,2010,W6210,GWH,,"0,0",,,
BA,2011,E7000,GWH,"149,0",,,"124,133","5223,245"
BA,2011,R5110-5150_W6000RI,GWH,,"0,0",,,
BA,2011,R5292P,GWH,,"0,0",,,
BA,2011,R5292SB,GWH,,"0,0",,,
BA,2011,R5292SP,GWH,,"0,0",,,
BA,2011,R5293SB,GWH,,"0,0",,,
BA,2011,R5293SP,GWH,,"0,0",,,
BA,2011,R5300,GWH,,"0,0",,,
BA,2011,R5300B,GWH,,"0,0",,,
BA,2011,RA000,GWH,,"5347,378000000001",,,
BA,2011,RA100,GWH,,"5347,378000000001",,,
BA,2011,RA200,GWH,,"0,0",,,
BA,2011,RA300,GWH,,"0,0",,,
BA,2011,RA410,GWH,,"0,0",,,
BA,2011,RA420,GWH,,"0,0",,,
BA,2011,RA500,GWH,,"0,0",,,
BA,2011,TOTAL,GWH,,,"13776,0",,
BA,2011,W6210,GWH,,"0,0",,,
BA,2012,E7000,GWH,"239,0",,,"140,067","5015,898"
BA,2012,R5110-5150_W6000RI,GWH,,"0,0",,,
BA,2012,R5292P,GWH,,"0,0",,,
BA,2012,R5292SB,GWH,,"0,0",,,
BA,2012,R5292SP,GWH,,"0,0",,,
BA,2012,R5293SB,GWH,,"0,0",,,
BA,2012,R5293SP,GWH,,"0,0",,,
BA,2012,R5300,GWH,,"0,0",,,
BA,2012,R5300B,GWH,,"0,0",,,
BA,2012,RA000,GWH,,"5155,964",,,
BA,2012,RA100,GWH,,"5155,964",,,
BA,2012,RA200,GWH,,"0,0",,,
BA,2012,RA300,GWH,,"0,0",,,
BA,2012,RA410,GWH,,"0,0",,,
BA,2012,RA420,GWH,,"0,0",,,
BA,2012,RA500,GWH,,"0,0",,,
BA,2012,TOTAL,GWH,,,"13989,0",,
BA,2012,W6210,GWH,,"0,0",,,
BA,2013,E7000,GWH,"713,0",,,"187,6","5197,751"
BA,2013,R5110-5150_W6000RI,GWH,,"0,0",,,
BA,2013,R5292P,GWH,,"0,0",,,
BA,2013,R5292SB,GWH,,"0,0",,,
BA,2013,R5292SP,GWH,,"0,0",,,
BA,2013,R5293SB,GWH,,"0,0",,,
BA,2013,R5293SP,GWH,,"0,0",,,
BA,2013,R5300,GWH,,"0,0",,,
BA,2013,R5300B,GWH,,"0,0",,,
BA,2013,RA000,GWH,,"5385,351",,,
BA,2013,RA100,GWH,,"5385,351",,,
BA,2013,RA200,GWH,,"0,0",,,
BA,2013,RA300,GWH,,"0,0",,,
BA,2013,RA410,GWH,,"0,0",,,
BA,2013,RA420,GWH,,"0,0",,,
BA,2013,RA500,GWH,,"0,0",,,
BA,2013,TOTAL,GWH,,,"13756,0",,
BA,2013,W6210,GWH,,"0,0",,,
BA,2014,E7000,GWH,"173,0",,,"199,13299999999998","5247,776"
BA,2014,R5110-5150_W6000RI,GWH,,"0,0",,,
BA,2014,R5292P,GWH,,"0,0",,,
BA,2014,R5292SB,GWH,,"0,0",,,
BA,2014,R5292SP,GWH,,"0,0",,,
BA,2014,R5293SB,GWH,,"0,0",,,
BA,2014,R5293SP,GWH,,"0,0",,,
BA,2014,R5300,GWH,,"0,0",,,
BA,2014,R5300B,GWH,,"0,0",,,
BA,2014,RA000,GWH,,"5446,91",,,
BA,2014,RA100,GWH,,"5446,91",,,
BA,2014,RA200,GWH,,"0,0",,,
BA,2014,RA300,GWH,,"0,0",,,
BA,2014,RA410,GWH,,"0,0",,,
BA,2014,RA420,GWH,,"0,0",,,
BA,2014,RA500,GWH,,"0,0",,,
BA,2014,TOTAL,GWH,,,"13324,0",,
BA,2014,W6210,GWH,,"0,0",,,
BA,2015,E7000,GWH,"242,0",,,"215,267","5319,784000000001"
BA,2015,R5110-5150_W6000RI,GWH,,"0,0",,,
BA,2015,R5292P,GWH,,"0,0",,,
BA,2015,R5292SB,GWH,,"0,0",,,
BA,2015,R5292SP,GWH,,"0,0",,,
BA,2015,R5293SB,GWH,,"0,0",,,
BA,2015,R5293SP,GWH,,"0,0",,,
BA,2015,R5300,GWH,,"0,0",,,
BA,2015,R5300B,GWH,,"0,0",,,
BA,2015,RA000,GWH,,"5535,0509999999995",,,
BA,2015,RA100,GWH,,"5535,0509999999995",,,
BA,2015,RA200,GWH,,"0,0",,,
BA,2015,RA300,GWH,,"0,0",,,
BA,2015,RA410,GWH,,"0,0",,,
BA,2015,RA420,GWH,,"0,0",,,
BA,2015,RA500,GWH,,"0,0",,,
BA,2015,TOTAL,GWH,,,"13484,0",,
BA,2015,W6210,GWH,,"0,0",,,
BA,2016,E7000,GWH,"111,0",,,"222,667","5459,973000000001"
BA,2016,R5110-5150_W6000RI,GWH,,"0,0",,,
BA,2016,R5292P,GWH,,"0,0",,,
BA,2016,R5292SB,GWH,,"0,0",,,
BA,2016,R5292SP,GWH,,"0,0",,,
BA,2016,R5293SB,GWH,,"0,0",,,
BA,2016,R5293SP,GWH,,"0,0",,,
BA,2016,R5300,GWH,,"0,0",,,
BA,2016,R5300B,GWH,,"0,0",,,
BA,2016,RA000,GWH,,"5706,246999999999",,,
BA,2016,RA100,GWH,,"5682,64",,,
BA,2016,RA200,GWH,,"0,0",,,
BA,2016,RA300,GWH,,"0,0",,,
BA,2016,RA410,GWH,,"0,0",,,
BA,2016,RA420,GWH,,"23,607",,,
BA,2016,RA500,GWH,,"0,0",,,
BA,2016,TOTAL,GWH,,,"13976,0",,
BA,2016,W6210,GWH,,"0,0",,,
BA,2017,E7000,GWH,"81,0",,,"228,067","5442,119000000001"
BA,2017,R5110-5150_W6000RI,GWH,,"1,0",,,
BA,2017,R5292P,GWH,,"0,0",,,
BA,2017,R5292SB,GWH,,"0,0",,,
BA,2017,R5292SP,GWH,,"0,0",,,
BA,2017,R5293SB,GWH,,"0,0",,,
BA,2017,R5293SP,GWH,,"0,0",,,
BA,2017,R5300,GWH,,"5,0",,,
BA,2017,R5300B,GWH,,"0,0",,,
BA,2017,RA000,GWH,,"5697,186",,,
BA,2017,RA100,GWH,,"5670,186",,,
BA,2017,RA200,GWH,,"0,0",,,
BA,2017,RA300,GWH,,"0,0",,,
BA,2017,RA410,GWH,,"0,0",,,
BA,2017,RA420,GWH,,"21,0",,,
BA,2017,RA500,GWH,,"0,0",,,
BA,2017,TOTAL,GWH,,,"14400,0",,
BA,2017,W6210,GWH,,"0,0",,,
BA,2018,E7000,GWH,"336,0",,,"250,467","5614,803000000001"
BA,2018,R5110-5150_W6000RI,GWH,,"1,0",,,
BA,2018,R5292P,GWH,,"0,0",,,
BA,2018,R5292SB,GWH,,"0,0",,,
BA,2018,R5292SP,GWH,,"0,0",,,
BA,2018,R5293SB,GWH,,"0,0",,,
BA,2018,R5293SP,GWH,,"0,0",,,
BA,2018,R5300,GWH,,"7,0",,,
BA,2018,R5300B,GWH,,"0,0",,,
BA,2018,RA000,GWH,,"5997,27",,,
BA,2018,RA100,GWH,,"5865,27",,,
BA,2018,RA200,GWH,,"0,0",,,
BA,2018,RA300,GWH,,"103,0",,,
BA,2018,RA410,GWH,,"0,0",,,
BA,2018,RA420,GWH,,"21,0",,,
BA,2018,RA500,GWH,,"0,0",,,
BA,2018,TOTAL,GWH,,,"14452,0",,
BA,2018,W6210,GWH,,"0,0",,,
BE,2004,E7000,GWH,"0,0",,,"0,0","371,07599999999996"
BE,2004,R5110-5150_W6000RI,GWH,,"512,595",,,
BE,2004,R5292P,GWH,,"0,0",,,
BE,2004,R5292SB,GWH,,"0,0",,,
BE,2004,R5292SP,GWH,,"0,0",,,
BE,2004,R5293SB,GWH,,"0,0",,,
BE,2004,R5293SP,GWH,,"0,0",,,
BE,2004,R5300,GWH,,"233,27900000000002",,,
BE,2004,R5300B,GWH,,"0,0",,,
BE,2004,RA000,GWH,,"1554,7020000000002",,,
BE,2004,RA100,GWH,,"371,07599999999996",,,
BE,2004,RA200,GWH,,"0,0",,,
BE,2004,RA300,GWH,,"145,079",,,
BE,2004,RA410,GWH,,"0,0",,,
BE,2004,RA420,GWH,,"0,6579999999999999",,,
BE,2004,RA500,GWH,,"0,0",,,
BE,2004,TOTAL,GWH,,,"92129,9",,
BE,2004,W6210,GWH,,"292,015",,,
BE,2005,E7000,GWH,"0,0",,,"0,0","338,2"
BE,2005,R5110-5150_W6000RI,GWH,,"960,0",,,
BE,2005,R5292P,GWH,,"80,898",,,
BE,2005,R5292SB,GWH,,"0,0",,,
BE,2005,R5292SP,GWH,,"0,0",,,
BE,2005,R5293SB,GWH,,"0,0",,,
BE,2005,R5293SP,GWH,,"0,0",,,
BE,2005,R5300,GWH,,"223,203",,,
BE,2005,R5300B,GWH,,"0,0",,,
BE,2005,RA000,GWH,,"2162,835",,,
BE,2005,RA100,GWH,,"338,2",,,
BE,2005,RA200,GWH,,"0,0",,,
BE,2005,RA300,GWH,,"233,354",,,
BE,2005,RA410,GWH,,"0,0",,,
BE,2005,RA420,GWH,,"1,34",,,
BE,2005,RA500,GWH,,"0,0",,,
BE,2005,TOTAL,GWH,,,"92013,0",,
BE,2005,W6210,GWH,,"325,839",,,
BE,2006,E7000,GWH,"0,0",,,"0,0","351,22"
BE,2006,R5110-5150_W6000RI,GWH,,"1406,247",,,
BE,2006,R5292P,GWH,,"226,38099999999997",,,
BE,2006,R5292SB,GWH,,"0,0",,,
BE,2006,R5292SP,GWH,,"0,0",,,
BE,2006,R5293SB,GWH,,"0,0",,,
BE,2006,R5293SP,GWH,,"0,0",,,
BE,2006,R5300,GWH,,"273,993",,,
BE,2006,R5300B,GWH,,"0,0",,,
BE,2006,RA000,GWH,,"2926,039",,,
BE,2006,RA100,GWH,,"351,22",,,
BE,2006,RA200,GWH,,"0,0",,,
BE,2006,RA300,GWH,,"347,417",,,
BE,2006,RA410,GWH,,"0,0",,,
BE,2006,RA420,GWH,,"1,6230000000000002",,,
BE,2006,RA500,GWH,,"0,0",,,
BE,2006,TOTAL,GWH,,,"94505,0",,
BE,2006,W6210,GWH,,"319,158",,,
BE,2007,E7000,GWH,"0,0",,,"0,0","360,398"
BE,2007,R5110-5150_W6000RI,GWH,,"1818,011",,,
BE,2007,R5292P,GWH,,"195,921",,,
BE,2007,R5292SB,GWH,,"0,0",,,
BE,2007,R5292SP,GWH,,"0,0",,,
BE,2007,R5293SB,GWH,,"0,0",,,
BE,2007,R5293SP,GWH,,"0,0",,,
BE,2007,R5300,GWH,,"288,623",,,
BE,2007,R5300B,GWH,,"0,0",,,
BE,2007,RA000,GWH,,"3426,83",,,
BE,2007,RA100,GWH,,"360,398",,,
BE,2007,RA200,GWH,,"0,0",,,
BE,2007,RA300,GWH,,"460,986",,,
BE,2007,RA410,GWH,,"0,0",,,
BE,2007,RA420,GWH,,"6,058",,,
BE,2007,RA500,GWH,,"0,0",,,
BE,2007,TOTAL,GWH,,,"94307,25",,
BE,2007,W6210,GWH,,"296,83299999999997",,,
BE,2008,E7000,GWH,"0,0",,,"0,0","371,194"
BE,2008,R5110-5150_W6000RI,GWH,,"2483,985",,,
BE,2008,R5292P,GWH,,"140,597",,,
BE,2008,R5292SB,GWH,,"0,0",,,
BE,2008,R5292SP,GWH,,"0,0",,,
BE,2008,R5293SB,GWH,,"0,0",,,
BE,2008,R5293SP,GWH,,"0,0",,,
BE,2008,R5300,GWH,,"333,51300000000003",,,
BE,2008,R5300B,GWH,,"0,0",,,
BE,2008,RA000,GWH,,"4331,121",,,
BE,2008,RA100,GWH,,"371,194",,,
BE,2008,RA200,GWH,,"0,0",,,
BE,2008,RA300,GWH,,"590,491",,,
BE,2008,RA410,GWH,,"0,0",,,
BE,2008,RA420,GWH,,"41,388000000000005",,,
BE,2008,RA500,GWH,,"0,0",,,
BE,2008,TOTAL,GWH,,,"94180,022",,
BE,2008,W6210,GWH,,"369,952",,,
BE,2009,E7000,GWH,"0,0",,,"0,0","363,00800000000004"
BE,2009,R5110-5150_W6000RI,GWH,,"2657,4",,,
BE,2009,R5292P,GWH,,"360,30199999999996",,,
BE,2009,R5292SB,GWH,,"0,0",,,
BE,2009,R5292SP,GWH,,"0,0",,,
BE,2009,R5293SB,GWH,,"0,0",,,
BE,2009,R5293SP,GWH,,"0,0",,,
BE,2009,R5300,GWH,,"469,01",,,
BE,2009,R5300B,GWH,,"0,0",,,
BE,2009,RA000,GWH,,"5429,919",,,
BE,2009,RA100,GWH,,"363,00800000000004",,,
BE,2009,RA200,GWH,,"0,0",,,
BE,2009,RA300,GWH,,"951,2560000000001",,,
BE,2009,RA410,GWH,,"0,0",,,
BE,2009,RA420,GWH,,"166,00799999999998",,,
BE,2009,RA500,GWH,,"0,0",,,
BE,2009,TOTAL,GWH,,,"87971,0",,
BE,2009,W6210,GWH,,"462,935",,,
BE,2010,E7000,GWH,"0,0",,,"0,0","382,51099999999997"
BE,2010,R5110-5150_W6000RI,GWH,,"2903,665",,,
BE,2010,R5292P,GWH,,"268,64799999999997",,,
BE,2010,R5292SB,GWH,,"0,0",,,
BE,2010,R5292SP,GWH,,"0,0",,,
BE,2010,R5293SB,GWH,,"0,0",,,
BE,2010,R5293SP,GWH,,"0,0",,,
BE,2010,R5300,GWH,,"567,226",,,
BE,2010,R5300B,GWH,,"0,0",,,
BE,2010,RA000,GWH,,"6739,803000000001",,,
BE,2010,RA100,GWH,,"382,51099999999997",,,
BE,2010,RA200,GWH,,"0,0",,,
BE,2010,RA300,GWH,,"1466,864",,,
BE,2010,RA410,GWH,,"0,0",,,
BE,2010,RA420,GWH,,"560,0",,,
BE,2010,RA500,GWH,,"0,0",,,
BE,2010,TOTAL,GWH,,,"94384,0",,
BE,2010,W6210,GWH,,"590,889",,,
BE,2011,E7000,GWH,"0,0",,,"0,0","379,069"
BE,2011,R5110-5150_W6000RI,GWH,,"3125,861",,,
BE,2011,R5292P,GWH,,"224,362",,,
BE,2011,R5292SB,GWH,,"0,0",,,
BE,2011,R5292SP,GWH,,"224,362",,,
BE,2011,R5293SB,GWH,,"0,0",,,
BE,2011,R5293SP,GWH,,"0,0",,,
BE,2011,R5300,GWH,,"527,442",,,
BE,2011,R5300B,GWH,,"0,0",,,
BE,2011,RA000,GWH,,"8303,277",,,
BE,2011,RA100,GWH,,"379,069",,,
BE,2011,RA200,GWH,,"0,0",,,
BE,2011,RA300,GWH,,"2055,274",,,
BE,2011,RA410,GWH,,"0,0",,,
BE,2011,RA420,GWH,,"1169,0",,,
BE,2011,RA500,GWH,,"0,0",,,
BE,2011,TOTAL,GWH,,,"91551,0",,
BE,2011,W6210,GWH,,"822,2689999999999",,,
BE,2012,E7000,GWH,"0,0",,,"0,0","380,63800000000003"
BE,2012,R5110-5150_W6000RI,GWH,,"3684,4590000000003",,,
BE,2012,R5292P,GWH,,"149,016",,,
BE,2012,R5292SB,GWH,,"0,0",,,
BE,2012,R5292SP,GWH,,"149,016",,,
BE,2012,R5293SB,GWH,,"0,0",,,
BE,2012,R5293SP,GWH,,"0,0",,,
BE,2012,R5300,GWH,,"663,538",,,
BE,2012,R5300B,GWH,,"0,0",,,
BE,2012,RA000,GWH,,"10338,163",,,
BE,2012,RA100,GWH,,"380,63800000000003",,,
BE,2012,RA200,GWH,,"0,0",,,
BE,2012,RA300,GWH,,"2607,4320000000002",,,
BE,2012,RA410,GWH,,"0,0",,,
BE,2012,RA420,GWH,,"2148,0",,,
BE,2012,RA500,GWH,,"0,0",,,
BE,2012,TOTAL,GWH,,,"91557,0",,
BE,2012,W6210,GWH,,"705,08",,,
BE,2013,E7000,GWH,"0,0",,,"0,0","370,98400000000004"
BE,2013,R5110-5150_W6000RI,GWH,,"3355,3559999999998",,,
BE,2013,R5292P,GWH,,"125,83200000000001",,,
BE,2013,R5292SB,GWH,,"0,0",,,
BE,2013,R5292SP,GWH,,"125,83200000000001",,,
BE,2013,R5293SB,GWH,,"0,0",,,
BE,2013,R5293SP,GWH,,"0,0",,,
BE,2013,R5300,GWH,,"773,813",,,
BE,2013,R5300B,GWH,,"0,0",,,
BE,2013,RA000,GWH,,"11461,027",,,
BE,2013,RA100,GWH,,"370,98400000000004",,,
BE,2013,RA200,GWH,,"0,0",,,
BE,2013,RA300,GWH,,"3462,423",,,
BE,2013,RA410,GWH,,"0,0",,,
BE,2013,RA420,GWH,,"2644,0",,,
BE,2013,RA500,GWH,,"0,0",,,
BE,2013,TOTAL,GWH,,,"91804,0",,
BE,2013,W6210,GWH,,"728,6189999999999",,,
BE,2014,E7000,GWH,"0,0",,,"0,0","369,99300000000005"
BE,2014,R5110-5150_W6000RI,GWH,,"2631,5",,,
BE,2014,R5292P,GWH,,"90,0",,,
BE,2014,R5292SB,GWH,,"0,0",,,
BE,2014,R5292SP,GWH,,"90,0",,,
BE,2014,R5293SB,GWH,,"0,0",,,
BE,2014,R5293SP,GWH,,"0,0",,,
BE,2014,R5300,GWH,,"871,5",,,
BE,2014,R5300B,GWH,,"0,0",,,
BE,2014,RA000,GWH,,"11982,698",,,
BE,2014,RA100,GWH,,"369,99300000000005",,,
BE,2014,RA200,GWH,,"0,0",,,
BE,2014,RA300,GWH,,"4253,306",,,
BE,2014,RA410,GWH,,"0,0",,,
BE,2014,RA420,GWH,,"2886,2",,,
BE,2014,RA500,GWH,,"0,0",,,
BE,2014,TOTAL,GWH,,,"89216,4",,
BE,2014,W6210,GWH,,"880,2",,,
BE,2015,E7000,GWH,"0,0",,,"0,0","330,353"
BE,2015,R5110-5150_W6000RI,GWH,,"3554,0",,,
BE,2015,R5292P,GWH,,"129,8",,,
BE,2015,R5292SB,GWH,,"0,0",,,
BE,2015,R5292SP,GWH,,"129,8",,,
BE,2015,R5293SB,GWH,,"0,0",,,
BE,2015,R5293SP,GWH,,"0,0",,,
BE,2015,R5300,GWH,,"952,7",,,
BE,2015,R5300B,GWH,,"0,0",,,
BE,2015,RA000,GWH,,"14006,648000000001",,,
BE,2015,RA100,GWH,,"330,353",,,
BE,2015,RA200,GWH,,"0,0",,,
BE,2015,RA300,GWH,,"5056,395",,,
BE,2015,RA410,GWH,,"0,0",,,
BE,2015,RA420,GWH,,"3056,2",,,
BE,2015,RA500,GWH,,"0,0",,,
BE,2015,TOTAL,GWH,,,"89861,8",,
BE,2015,W6210,GWH,,"927,2",,,
BE,2016,E7000,GWH,"0,0",,,"0,0","333,409"
BE,2016,R5110-5150_W6000RI,GWH,,"3471,0",,,
BE,2016,R5292P,GWH,,"31,2",,,
BE,2016,R5292SB,GWH,,"0,0",,,
BE,2016,R5292SP,GWH,,"31,2",,,
BE,2016,R5293SB,GWH,,"0,0",,,
BE,2016,R5293SP,GWH,,"0,0",,,
BE,2016,R5300,GWH,,"993,3",,,
BE,2016,R5300B,GWH,,"0,0",,,
BE,2016,RA000,GWH,,"14452,094",,,
BE,2016,RA100,GWH,,"333,409",,,
BE,2016,RA200,GWH,,"0,0",,,
BE,2016,RA300,GWH,,"5573,585",,,
BE,2016,RA410,GWH,,"0,0",,,
BE,2016,RA420,GWH,,"3095,1",,,
BE,2016,RA500,GWH,,"0,0",,,
BE,2016,TOTAL,GWH,,,"90876,6",,
BE,2016,W6210,GWH,,"954,5",,,
BE,2017,E7000,GWH,"0,0",,,"0,0","304,819"
BE,2017,R5110-5150_W6000RI,GWH,,"3816,4",,,
BE,2017,R5292P,GWH,,"35,6",,,
BE,2017,R5292SB,GWH,,"0,0",,,
BE,2017,R5292SP,GWH,,"35,6",,,
BE,2017,R5293SB,GWH,,"0,0",,,
BE,2017,R5293SP,GWH,,"0,0",,,
BE,2017,R5300,GWH,,"938,3",,,
BE,2017,R5300B,GWH,,"0,0",,,
BE,2017,RA000,GWH,,"15828,025",,,
BE,2017,RA100,GWH,,"304,819",,,
BE,2017,RA200,GWH,,"0,0",,,
BE,2017,RA300,GWH,,"6438,807",,,
BE,2017,RA410,GWH,,"0,0",,,
BE,2017,RA420,GWH,,"3307,3",,,
BE,2017,RA500,GWH,,"0,0",,,
BE,2017,TOTAL,GWH,,,"91669,8",,
BE,2017,W6210,GWH,,"986,8",,,
BE,2018,E7000,GWH,"0,0",,,"0,0","311,337"
BE,2018,R5110-5150_W6000RI,GWH,,"3484,3",,,
BE,2018,R5292P,GWH,,"74,2",,,
BE,2018,R5292SB,GWH,,"0,0",,,
BE,2018,R5292SP,GWH,,"74,2",,,
BE,2018,R5293SB,GWH,,"0,0",,,
BE,2018,R5293SP,GWH,,"0,0",,,
BE,2018,R5300,GWH,,"944,7",,,
BE,2018,R5300B,GWH,,"0,065",,,
BE,2018,RA000,GWH,,"17278,146",,,
BE,2018,RA100,GWH,,"311,337",,,
BE,2018,RA200,GWH,,"0,0",,,
BE,2018,RA300,GWH,,"7594,144",,,
BE,2018,RA410,GWH,,"0,0",,,
BE,2018,RA420,GWH,,"3901,8",,,
BE,2018,RA500,GWH,,"0,0",,,
BE,2018,TOTAL,GWH,,,"91407,0",,
BE,2018,W6210,GWH,,"967,6",,,
BG,2004,E7000,GWH,"464,0",,,"295,467","2672,026"
BG,2004,R5110-5150_W6000RI,GWH,,"0,0",,,
BG,2004,R5292P,GWH,,"0,0",,,
BG,2004,R5292SB,GWH,,"0,0",,,
BG,2004,R5292SP,GWH,,"0,0",,,
BG,2004,R5293SB,GWH,,"0,0",,,
BG,2004,R5293SP,GWH,,"0,0",,,
BG,2004,R5300,GWH,,"0,0",,,
BG,2004,R5300B,GWH,,"0,0",,,
BG,2004,RA000,GWH,,"2968,492",,,
BG,2004,RA100,GWH,,"2967,492",,,
BG,2004,RA200,GWH,,"0,0",,,
BG,2004,RA300,GWH,,"1,0",,,
BG,2004,RA410,GWH,,"0,0",,,
BG,2004,RA420,GWH,,"0,0",,,
BG,2004,RA500,GWH,,"0,0",,,
BG,2004,TOTAL,GWH,,,"35518,0",,
BG,2004,W6210,GWH,,"0,0",,,
BG,2005,E7000,GWH,"566,0",,,"322,467","2822,3709999999996"
BG,2005,R5110-5150_W6000RI,GWH,,"0,0",,,
BG,2005,R5292P,GWH,,"0,0",,,
