siec,nrg_bal,unit,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 
R5292SP,GEP_RED,GWH,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,UK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5292SP,GEP_RED,GWH,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,DE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,EA19	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,EU27_2020	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,EU28	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,UK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SB,GEP_RED,GWH,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,DE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,EA19	840.486 	733.292 	699.986 	527.347 	576.033 	384.593 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,EU27_2020	840.486 	733.292 	699.986 	527.347 	576.033 	384.593 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,EU28	840.486 	733.292 	699.986 	527.347 	576.033 	384.593 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,IT	840.486 	733.292 	699.986 	527.347 	576.033 	384.593 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,UK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5293SP,GEP_RED,GWH,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GEP_RED,GWH,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GEP_RED,GWH,AT	628.313 	670.346 	665.712 	633.524 	613.294 	622.787 	641.672 	625.115 	646.155 	608.603 	601.945 	601.994 	411.691 	310.980 	58.909 
R5300,GEP_RED,GWH,BA	7.000 	5.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GEP_RED,GWH,BE	944.700 	938.300 	993.300 	952.700 	871.500 	773.813 	663.538 	527.442 	567.226 	469.010 	333.513 	288.623 	273.993 	223.203 	233.279 
R5300,GEP_RED,GWH,BG	212.293 	215.771 	190.821 	119.110 	62.037 	16.752 	0.576 	18.543 	15.500 	1.902 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GEP_RED,GWH,CY	56.896 	51.750 	52.021 	51.236 	50.482 	48.864 	49.819 	51.610 	35.124 	26.518 	11.540 	1.437 	0.155 	0.000 	0.000 
R5300,GEP_RED,GWH,CZ	2607.205 	2639.263 	2589.023 	2610.964 	2583.363 	2293.592 	1467.684 	928.714 	634.662 	441.265 	266.868 	215.222 	175.837 	160.857 	138.794 
R5300,GEP_RED,GWH,DE	33416.000 	33879.000 	33711.000 	33098.000 	31086.000 	29255.000 	27314.000 	21237.000 	17548.000 	15185.000 	12960.000 	10448.000 	5495.000 	3861.000 	3085.000 
R5300,GEP_RED,GWH,DK	619.795 	581.901 	498.403 	460.578 	450.834 	381.998 	377.558 	345.949 	356.326 	363.000 	291.000 	304.000 	284.000 	281.000 	281.000 
R5300,GEP_RED,GWH,EA19	49991.675 	50399.133 	50091.695 	49152.850 	46508.734 	43386.891 	37922.221 	30018.814 	24617.048 	21017.959 	18176.174 	15118.016 	9443.043 	7422.023 	6503.001 
R5300,GEP_RED,GWH,EE	38.000 	41.754 	45.000 	50.000 	27.000 	20.000 	15.760 	15.067 	10.190 	6.690 	9.293 	13.405 	14.000 	14.331 	7.000 
R5300,GEP_RED,GWH,EL	302.131 	300.238 	269.646 	230.364 	219.661 	216.409 	204.294 	206.815 	190.000 	217.572 	191.356 	184.000 	114.125 	121.520 	124.163 
R5300,GEP_RED,GWH,ES	923.000 	941.000 	906.040 	981.719 	907.208 	973.263 	866.000 	803.000 	848.000 	530.000 	584.466 	608.000 	600.000 	623.421 	824.680 
R5300,GEP_RED,GWH,EU27_2020	55324.660 	55667.872 	55044.136 	53790.746 	50888.044 	47183.513 	40639.823 	32053.795 	26206.262 	22295.047 	19106.904 	15950.360 	10152.051 	8064.128 	7092.214 
R5300,GEP_RED,GWH,EU28	61025.608 	61703.612 	61408.408 	60254.461 	57784.971 	53838.201 	47082.491 	38384.984 	32265.065 	27860.082 	24372.249 	21136.718 	15033.913 	12829.514 	11536.070 
R5300,GEP_RED,GWH,FI	419.691 	406.512 	396.841 	357.115 	351.288 	308.265 	160.411 	158.650 	106.235 	46.643 	45.481 	40.341 	41.202 	33.338 	38.139 
R5300,GEP_RED,GWH,FR	2364.766 	2121.610 	1989.296 	1832.191 	1593.462 	1544.725 	1296.363 	1151.675 	1005.000 	875.000 	695.000 	621.000 	525.000 	480.000 	467.000 
R5300,GEP_RED,GWH,HR	354.900 	309.700 	237.330 	176.076 	114.357 	77.715 	56.484 	36.082 	29.972 	21.500 	18.700 	4.500 	6.000 	11.000 	0.000 
R5300,GEP_RED,GWH,HU	331.000 	348.000 	333.285 	292.990 	287.703 	267.161 	210.543 	213.000 	117.320 	95.772 	68.173 	47.090 	36.763 	24.558 	21.696 
R5300,GEP_RED,GWH,IE	184.092 	200.745 	207.967 	204.791 	203.629 	184.561 	197.100 	199.768 	204.699 	186.361 	175.815 	156.182 	120.541 	122.370 	101.000 
R5300,GEP_RED,GWH,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.479 	0.156 	0.183 	1.004 	4.215 	2.264 
R5300,GEP_RED,GWH,IT	8299.564 	8299.124 	8258.730 	8211.888 	8198.453 	7447.673 	4619.883 	3404.716 	2054.144 	1665.060 	1599.513 	1447.199 	1336.289 	1197.916 	1170.242 
R5300,GEP_RED,GWH,LT	139.900 	127.241 	122.733 	86.295 	78.438 	59.193 	42.066 	36.582 	30.818 	14.774 	9.118 	6.336 	5.411 	4.065 	1.799 
R5300,GEP_RED,GWH,LU	75.463 	72.509 	72.697 	61.599 	60.510 	56.465 	57.797 	55.306 	55.957 	53.329 	43.827 	36.591 	32.595 	27.220 	20.344 
R5300,GEP_RED,GWH,LV	374.060 	405.362 	396.895 	391.711 	350.025 	286.586 	223.376 	105.358 	56.690 	44.044 	39.616 	36.623 	35.955 	36.205 	31.848 
R5300,GEP_RED,GWH,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GEP_RED,GWH,MK	54.050 	51.551 	36.033 	20.219 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GEP_RED,GWH,MT	8.952 	9.736 	8.307 	6.645 	6.452 	5.892 	8.896 	4.910 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GEP_RED,GWH,NL	886.927 	923.263 	992.817 	1035.831 	1005.488 	979.855 	1008.669 	1035.471 	1027.838 	915.682 	733.399 	511.068 	361.409 	294.628 	292.723 
R5300,GEP_RED,GWH,NO	17.024 	21.000 	13.000 	21.000 	26.000 	11.000 	9.000 	12.000 	3.000 	11.000 	17.000 	13.000 	0.000 	0.000 	0.000 
R5300,GEP_RED,GWH,PL	1127.623 	1096.430 	1027.616 	906.401 	816.272 	689.717 	565.358 	451.132 	398.380 	319.240 	254.877 	195.214 	160.120 	111.277 	86.075 
R5300,GEP_RED,GWH,PT	271.373 	286.533 	284.557 	293.939 	277.096 	249.592 	209.470 	160.714 	99.623 	83.039 	71.385 	58.057 	32.642 	34.658 	14.561 
R5300,GEP_RED,GWH,RO	70.169 	66.674 	64.885 	60.777 	50.744 	49.687 	19.399 	8.561 	0.654 	0.409 	0.820 	2.318 	0.000 	0.000 	0.000 
R5300,GEP_RED,GWH,RS	101.721 	75.187 	34.000 	23.000 	22.000 	20.000 	6.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300,GEP_RED,GWH,SE	10.000 	11.000 	11.078 	11.000 	14.000 	20.000 	20.000 	33.000 	36.400 	34.000 	30.292 	64.000 	46.288 	53.413 	61.648 
R5300,GEP_RED,GWH,SI	118.847 	130.110 	142.136 	132.302 	129.748 	140.948 	153.107 	126.615 	97.349 	68.634 	55.907 	48.160 	34.721 	32.168 	30.314 
R5300,GEP_RED,GWH,SK	539.000 	594.000 	576.000 	541.000 	479.000 	213.000 	190.000 	113.000 	34.000 	22.000 	15.000 	11.000 	8.314 	5.000 	2.000 
R5300,GEP_RED,GWH,TR	2158.612 	1780.969 	1559.205 	1208.321 	1045.941 	843.871 	559.081 	326.358 	296.398 	221.548 	118.247 	69.214 	35.267 	29.000 	30.000 
R5300,GEP_RED,GWH,UK	5700.948 	6035.740 	6364.272 	6463.715 	6896.927 	6654.688 	6442.668 	6331.189 	6058.803 	5565.035 	5265.345 	5186.358 	4881.862 	4765.386 	4443.856 
R5300,GEP_RED,GWH,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,GEP_RED,GWH,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,GEP_RED,GWH,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,GEP_RED,GWH,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,GEP_RED,GWH,BE	0.065 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,GEP_RED,GWH,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,GEP_RED,GWH,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,GEP_RED,GWH,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,GEP_RED,GWH,DE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,GEP_RED,GWH,DK	122.016 	85.308 	56.072 	15.216 	5.885 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,GEP_RED,GWH,EA19	270.289 	213.119 	133.704 	114.173 	83.584 	60.201 	30.477 	10.970 	15.412 	17.881 	17.236 	18.180 	17.715 	17.222 	17.001 
R5300B,GEP_RED,GWH,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,GEP_RED,GWH,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,GEP_RED,GWH,ES	15.647 	16.824 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
R5300B,GEP_RED,GWH,EU27_2020	396.067 	302.390 	189.776 	129.389 	89.469 	60.201 	30.477 	10.970 	15.412 	17.881 	17.236 	18.180 	17.715 	17.222 	17.001 
R5300B,GEP_RED,GWH,EU28	883.286 	733.124 	496.560 	251.588 	107.108 	60.201 	30.477 	10.970 	15.412 	17.881 	17.236 	18.180 	17.715 	17.222 	17.001 
R5300B,GEP_RED,GWH,FI	16.899 	14.471 	12.772 	15.009 	6.331 	6.484 	0.914 	0.181 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
