id,geo,year,siec,unit,GEP_NPUMP_MIX,GEP_RED,GFC_ELC,NMLPRD_MIX,NMLPRD_PURE
75,AL,2008,R5292SB,GWH,,"0,0",,,
76,AL,2008,R5292SP,GWH,,"0,0",,,
77,AL,2008,R5293SB,GWH,,"0,0",,,
78,AL,2008,R5293SP,GWH,,"0,0",,,
79,AL,2008,R5300,GWH,,"0,0",,,
80,AL,2008,R5300B,GWH,,"0,0",,,
81,AL,2008,RA000,GWH,,"4567,255",,,
82,AL,2008,RA100,GWH,,"4567,255",,,
83,AL,2008,RA200,GWH,,"0,0",,,
84,AL,2008,RA300,GWH,,"0,0",,,
85,AL,2008,RA410,GWH,,"0,0",,,
86,AL,2008,RA420,GWH,,"0,0",,,
87,AL,2008,RA500,GWH,,"0,0",,,
88,AL,2008,TOTAL,GWH,,,"6231,0",,
89,AL,2008,W6210,GWH,,"0,0",,,
90,AL,2009,E7000,GWH,"0,0",,,"0,0","4667,82"
91,AL,2009,R5110-5150_W6000RI,GWH,,"0,0",,,
92,AL,2009,R5292P,GWH,,"0,0",,,
93,AL,2009,R5292SB,GWH,,"0,0",,,
94,AL,2009,R5292SP,GWH,,"0,0",,,
95,AL,2009,R5293SB,GWH,,"0,0",,,
96,AL,2009,R5293SP,GWH,,"0,0",,,
97,AL,2009,R5300,GWH,,"0,0",,,
98,AL,2009,R5300B,GWH,,"0,0",,,
99,AL,2009,RA000,GWH,,"4667,82",,,
100,AL,2009,RA100,GWH,,"4667,82",,,
101,AL,2009,RA200,GWH,,"0,0",,,
102,AL,2009,RA300,GWH,,"0,0",,,
103,AL,2009,RA410,GWH,,"0,0",,,
104,AL,2009,RA420,GWH,,"0,0",,,
105,AL,2009,RA500,GWH,,"0,0",,,
106,AL,2009,TOTAL,GWH,,,"6601,0",,
107,AL,2009,W6210,GWH,,"0,0",,,
108,AL,2010,E7000,GWH,"0,0",,,"0,0","4938,965"
109,AL,2010,R5110-5150_W6000RI,GWH,,"0,0",,,
110,AL,2010,R5292P,GWH,,"0,0",,,
111,AL,2010,R5292SB,GWH,,"0,0",,,
112,AL,2010,R5292SP,GWH,,"0,0",,,
113,AL,2010,R5293SB,GWH,,"0,0",,,
114,AL,2010,R5293SP,GWH,,"0,0",,,
115,AL,2010,R5300,GWH,,"0,0",,,
116,AL,2010,R5300B,GWH,,"0,0",,,
117,AL,2010,RA000,GWH,,"4938,965",,,
118,AL,2010,RA100,GWH,,"4938,965",,,
119,AL,2010,RA200,GWH,,"0,0",,,
120,AL,2010,RA300,GWH,,"0,0",,,
121,AL,2010,RA410,GWH,,"0,0",,,
122,AL,2010,RA420,GWH,,"0,0",,,
123,AL,2010,RA500,GWH,,"0,0",,,
124,AL,2010,TOTAL,GWH,,,"6619,0",,
125,AL,2010,W6210,GWH,,"0,0",,,
126,AL,2011,E7000,GWH,"0,0",,,"0,0","4928,748"
127,AL,2011,R5110-5150_W6000RI,GWH,,"0,0",,,
128,AL,2011,R5292P,GWH,,"0,0",,,
129,AL,2011,R5292SB,GWH,,"0,0",,,
130,AL,2011,R5292SP,GWH,,"0,0",,,
131,AL,2011,R5293SB,GWH,,"0,0",,,
132,AL,2011,R5293SP,GWH,,"0,0",,,
133,AL,2011,R5300,GWH,,"0,0",,,
134,AL,2011,R5300B,GWH,,"0,0",,,
135,AL,2011,RA000,GWH,,"4928,748",,,
136,AL,2011,RA100,GWH,,"4928,748",,,
137,AL,2011,RA200,GWH,,"0,0",,,
138,AL,2011,RA300,GWH,,"0,0",,,
139,AL,2011,RA410,GWH,,"0,0",,,
140,AL,2011,RA420,GWH,,"0,0",,,
141,AL,2011,RA500,GWH,,"0,0",,,
142,AL,2011,TOTAL,GWH,,,"7453,0",,
143,AL,2011,W6210,GWH,,"0,0",,,
144,AL,2012,E7000,GWH,"0,0",,,"0,0","5260,384"
145,AL,2012,R5110-5150_W6000RI,GWH,,"0,0",,,
146,AL,2012,R5292P,GWH,,"0,0",,,
147,AL,2012,R5292SB,GWH,,"0,0",,,
148,AL,2012,R5292SP,GWH,,"0,0",,,
149,AL,2012,R5293SB,GWH,,"0,0",,,
150,AL,2012,R5293SP,GWH,,"0,0",,,
151,AL,2012,R5300,GWH,,"0,0",,,
152,AL,2012,R5300B,GWH,,"0,0",,,
153,AL,2012,RA000,GWH,,"5260,384",,,
154,AL,2012,RA100,GWH,,"5260,384",,,
155,AL,2012,RA200,GWH,,"0,0",,,
156,AL,2012,RA300,GWH,,"0,0",,,
157,AL,2012,RA410,GWH,,"0,0",,,
158,AL,2012,RA420,GWH,,"0,0",,,
159,AL,2012,RA500,GWH,,"0,0",,,
160,AL,2012,TOTAL,GWH,,,"7263,0",,
161,AL,2012,W6210,GWH,,"0,0",,,
162,AL,2013,E7000,GWH,"0,0",,,"0,0","5816,566"
163,AL,2013,R5110-5150_W6000RI,GWH,,"0,0",,,
164,AL,2013,R5292P,GWH,,"0,0",,,
165,AL,2013,R5292SB,GWH,,"0,0",,,
166,AL,2013,R5292SP,GWH,,"0,0",,,
167,AL,2013,R5293SB,GWH,,"0,0",,,
168,AL,2013,R5293SP,GWH,,"0,0",,,
169,AL,2013,R5300,GWH,,"0,0",,,
170,AL,2013,R5300B,GWH,,"0,0",,,
171,AL,2013,RA000,GWH,,"5816,566",,,
172,AL,2013,RA100,GWH,,"5816,566",,,
173,AL,2013,RA200,GWH,,"0,0",,,
174,AL,2013,RA300,GWH,,"0,0",,,
175,AL,2013,RA410,GWH,,"0,0",,,
176,AL,2013,RA420,GWH,,"0,0",,,
177,AL,2013,RA500,GWH,,"0,0",,,
178,AL,2013,TOTAL,GWH,,,"9282,0",,
179,AL,2013,W6210,GWH,,"0,0",,,
180,AL,2014,E7000,GWH,"0,0",,,"0,0","5530,428000000001"
181,AL,2014,R5110-5150_W6000RI,GWH,,"0,0",,,
182,AL,2014,R5292P,GWH,,"0,0",,,
183,AL,2014,R5292SB,GWH,,"0,0",,,
184,AL,2014,R5292SP,GWH,,"0,0",,,
185,AL,2014,R5293SB,GWH,,"0,0",,,
186,AL,2014,R5293SP,GWH,,"0,0",,,
187,AL,2014,R5300,GWH,,"0,0",,,
188,AL,2014,R5300B,GWH,,"0,0",,,
189,AL,2014,RA000,GWH,,"5530,428000000001",,,
190,AL,2014,RA100,GWH,,"5530,428000000001",,,
191,AL,2014,RA200,GWH,,"0,0",,,
192,AL,2014,RA300,GWH,,"0,0",,,
193,AL,2014,RA410,GWH,,"0,0",,,
194,AL,2014,RA420,GWH,,"0,0",,,
195,AL,2014,RA500,GWH,,"0,0",,,
196,AL,2014,TOTAL,GWH,,,"7791,0",,
197,AL,2014,W6210,GWH,,"0,0",,,
198,AL,2015,E7000,GWH,"0,0",,,"0,0","5778,483"
199,AL,2015,R5110-5150_W6000RI,GWH,,"0,0",,,
200,AL,2015,R5292P,GWH,,"0,0",,,
201,AL,2015,R5292SB,GWH,,"0,0",,,
202,AL,2015,R5292SP,GWH,,"0,0",,,
203,AL,2015,R5293SB,GWH,,"0,0",,,
204,AL,2015,R5293SP,GWH,,"0,0",,,
205,AL,2015,R5300,GWH,,"0,0",,,
206,AL,2015,R5300B,GWH,,"0,0",,,
207,AL,2015,RA000,GWH,,"5778,483",,,
208,AL,2015,RA100,GWH,,"5778,483",,,
209,AL,2015,RA200,GWH,,"0,0",,,
210,AL,2015,RA300,GWH,,"0,0",,,
211,AL,2015,RA410,GWH,,"0,0",,,
212,AL,2015,RA420,GWH,,"0,0",,,
213,AL,2015,RA500,GWH,,"0,0",,,
214,AL,2015,TOTAL,GWH,,,"7294,0",,
215,AL,2015,W6210,GWH,,"0,0",,,
216,AL,2016,E7000,GWH,"0,0",,,"0,0","6354,823"
217,AL,2016,R5110-5150_W6000RI,GWH,,"0,0",,,
218,AL,2016,R5292P,GWH,,"0,0",,,
219,AL,2016,R5292SB,GWH,,"0,0",,,
220,AL,2016,R5292SP,GWH,,"0,0",,,
221,AL,2016,R5293SB,GWH,,"0,0",,,
222,AL,2016,R5293SP,GWH,,"0,0",,,
223,AL,2016,R5300,GWH,,"0,0",,,
224,AL,2016,R5300B,GWH,,"0,0",,,
225,AL,2016,RA000,GWH,,"6354,823",,,
226,AL,2016,RA100,GWH,,"6354,823",,,
227,AL,2016,RA200,GWH,,"0,0",,,
228,AL,2016,RA300,GWH,,"0,0",,,
229,AL,2016,RA410,GWH,,"0,0",,,
230,AL,2016,RA420,GWH,,"0,0",,,
231,AL,2016,RA500,GWH,,"0,0",,,
232,AL,2016,TOTAL,GWH,,,"7740,0",,
233,AL,2016,W6210,GWH,,"0,0",,,
234,AL,2017,E7000,GWH,"0,0",,,"0,0","6771,776"
235,AL,2017,R5110-5150_W6000RI,GWH,,"0,0",,,
236,AL,2017,R5292P,GWH,,"0,0",,,
237,AL,2017,R5292SB,GWH,,"0,0",,,
238,AL,2017,R5292SP,GWH,,"0,0",,,
239,AL,2017,R5293SB,GWH,,"0,0",,,
240,AL,2017,R5293SP,GWH,,"0,0",,,
241,AL,2017,R5300,GWH,,"0,0",,,
242,AL,2017,R5300B,GWH,,"0,0",,,
243,AL,2017,RA000,GWH,,"6772,976",,,
244,AL,2017,RA100,GWH,,"6771,776",,,
245,AL,2017,RA200,GWH,,"0,0",,,
246,AL,2017,RA300,GWH,,"0,0",,,
247,AL,2017,RA410,GWH,,"0,0",,,
248,AL,2017,RA420,GWH,,"1,2",,,
249,AL,2017,RA500,GWH,,"0,0",,,
250,AL,2017,TOTAL,GWH,,,"7440,807",,
251,AL,2017,W6210,GWH,,"0,0",,,
252,AL,2018,E7000,GWH,"0,0",,,"0,0","7061,99"
253,AL,2018,R5110-5150_W6000RI,GWH,,"0,0",,,
254,AL,2018,R5292P,GWH,,"0,0",,,
255,AL,2018,R5292SB,GWH,,"0,0",,,
256,AL,2018,R5292SP,GWH,,"0,0",,,
257,AL,2018,R5293SB,GWH,,"0,0",,,
258,AL,2018,R5293SP,GWH,,"0,0",,,
259,AL,2018,R5300,GWH,,"0,0",,,
260,AL,2018,R5300B,GWH,,"0,0",,,
261,AL,2018,RA000,GWH,,"7063,3240000000005",,,
262,AL,2018,RA100,GWH,,"7061,99",,,
263,AL,2018,RA200,GWH,,"0,0",,,
264,AL,2018,RA300,GWH,,"0,0",,,
265,AL,2018,RA410,GWH,,"0,0",,,
266,AL,2018,RA420,GWH,,"1,334",,,
267,AL,2018,RA500,GWH,,"0,0",,,
268,AL,2018,TOTAL,GWH,,,"7638,846",,
269,AL,2018,W6210,GWH,,"0,0",,,
270,AT,2004,E7000,GWH,"3754,119",,,"3855,6279999999997","33433,747"
271,AT,2004,R5110-5150_W6000RI,GWH,,"1699,639",,,
272,AT,2004,R5292P,GWH,,"22,055",,,
273,AT,2004,R5292SB,GWH,,"0,0",,,
274,AT,2004,R5292SP,GWH,,"0,0",,,
275,AT,2004,R5293SB,GWH,,"0,0",,,
276,AT,2004,R5293SP,GWH,,"0,0",,,
277,AT,2004,R5300,GWH,,"58,909",,,
278,AT,2004,R5300B,GWH,,"0,0",,,
279,AT,2004,RA000,GWH,,"40074,2",,,
280,AT,2004,RA100,GWH,,"37289,375",,,
281,AT,2004,RA200,GWH,,"1,976",,,
282,AT,2004,RA300,GWH,,"851,927",,,
283,AT,2004,RA410,GWH,,"0,0",,,
284,AT,2004,RA420,GWH,,"18,428",,,
285,AT,2004,RA500,GWH,,"0,0",,,
286,AT,2004,TOTAL,GWH,,,"65029,140999999996",,
287,AT,2004,W6210,GWH,,"131,891",,,
288,AT,2005,E7000,GWH,"3965,61",,,"3861,735","34557,312999999995"
289,AT,2005,R5110-5150_W6000RI,GWH,,"1927,129",,,
290,AT,2005,R5292P,GWH,,"56,47",,,
291,AT,2005,R5292SB,GWH,,"0,0",,,
292,AT,2005,R5292SP,GWH,,"0,0",,,
293,AT,2005,R5293SB,GWH,,"0,0",,,
294,AT,2005,R5293SP,GWH,,"0,0",,,
295,AT,2005,R5300,GWH,,"310,98",,,
296,AT,2005,R5300B,GWH,,"0,0",,,
297,AT,2005,RA000,GWH,,"42213,460999999996",,,
298,AT,2005,RA100,GWH,,"38419,047",,,
299,AT,2005,RA200,GWH,,"2,302",,,
300,AT,2005,RA300,GWH,,"1336,241",,,
301,AT,2005,RA410,GWH,,"0,0",,,
302,AT,2005,RA420,GWH,,"21,018",,,
303,AT,2005,RA500,GWH,,"0,0",,,
304,AT,2005,TOTAL,GWH,,,"67113,317",,
305,AT,2005,W6210,GWH,,"140,273",,,
306,AT,2006,E7000,GWH,"3263,9759999999997",,,"3821,6279999999997","34801,373"
307,AT,2006,R5110-5150_W6000RI,GWH,,"2544,535",,,
308,AT,2006,R5292P,GWH,,"67,313",,,
309,AT,2006,R5292SB,GWH,,"0,0",,,
310,AT,2006,R5292SP,GWH,,"0,0",,,
311,AT,2006,R5293SB,GWH,,"0,0",,,
312,AT,2006,R5293SP,GWH,,"0,0",,,
313,AT,2006,R5300,GWH,,"411,691",,,
314,AT,2006,R5300B,GWH,,"0,0",,,
315,AT,2006,RA000,GWH,,"43607,972",,,
316,AT,2006,RA100,GWH,,"38623,001000000004",,,
317,AT,2006,RA200,GWH,,"3,0610000000000004",,,
318,AT,2006,RA300,GWH,,"1725,0810000000001",,,
319,AT,2006,RA410,GWH,,"0,0",,,
320,AT,2006,RA420,GWH,,"22,386999999999997",,,
321,AT,2006,RA500,GWH,,"0,0",,,
322,AT,2006,TOTAL,GWH,,,"68319,512",,
323,AT,2006,W6210,GWH,,"210,903",,,
324,AT,2007,E7000,GWH,"3925,298",,,"3825,377","35428,498999999996"
325,AT,2007,R5110-5150_W6000RI,GWH,,"3163,5290000000005",,,
326,AT,2007,R5292P,GWH,,"71,663",,,
327,AT,2007,R5292SB,GWH,,"0,0",,,
328,AT,2007,R5292SP,GWH,,"0,0",,,
329,AT,2007,R5293SB,GWH,,"0,0",,,
330,AT,2007,R5293SP,GWH,,"0,0",,,
331,AT,2007,R5300,GWH,,"601,994",,,
332,AT,2007,R5300B,GWH,,"0,0",,,
333,AT,2007,RA000,GWH,,"45279,267",,,
334,AT,2007,RA100,GWH,,"39253,876000000004",,,
335,AT,2007,RA200,GWH,,"2,41",,,
336,AT,2007,RA300,GWH,,"1939,547",,,
337,AT,2007,RA410,GWH,,"0,0",,,
338,AT,2007,RA420,GWH,,"24,238000000000003",,,
339,AT,2007,RA500,GWH,,"0,0",,,
340,AT,2007,TOTAL,GWH,,,"68955,698",,
341,AT,2007,W6210,GWH,,"222,01",,,
342,AT,2008,E7000,GWH,"3832,0190000000002",,,"4227,155","35298,482"
343,AT,2008,R5110-5150_W6000RI,GWH,,"3316,313",,,
344,AT,2008,R5292P,GWH,,"36,084",,,
345,AT,2008,R5292SB,GWH,,"0,0",,,
346,AT,2008,R5292SP,GWH,,"0,0",,,
347,AT,2008,R5293SB,GWH,,"0,0",,,
348,AT,2008,R5293SP,GWH,,"0,0",,,
349,AT,2008,R5300,GWH,,"601,945",,,
350,AT,2008,R5300B,GWH,,"0,0",,,
351,AT,2008,RA000,GWH,,"45704,056",,,
352,AT,2008,RA100,GWH,,"39525,637",,,
353,AT,2008,RA200,GWH,,"1,6159999999999999",,,
354,AT,2008,RA300,GWH,,"1988,37",,,
355,AT,2008,RA410,GWH,,"0,0",,,
356,AT,2008,RA420,GWH,,"30,12",,,
357,AT,2008,RA500,GWH,,"0,0",,,
358,AT,2008,TOTAL,GWH,,,"69376,734",,
359,AT,2008,W6210,GWH,,"203,972",,,
360,AT,2009,E7000,GWH,"4419,345",,,"4417,87","35315,96"
361,AT,2009,R5110-5150_W6000RI,GWH,,"3413,972",,,
362,AT,2009,R5292P,GWH,,"39,823",,,
363,AT,2009,R5292SB,GWH,,"0,0",,,
364,AT,2009,R5292SP,GWH,,"0,0",,,
365,AT,2009,R5293SB,GWH,,"0,0",,,
366,AT,2009,R5293SP,GWH,,"0,0",,,
367,AT,2009,R5300,GWH,,"608,6030000000001",,,
368,AT,2009,R5300B,GWH,,"0,0",,,
369,AT,2009,RA000,GWH,,"46043,069",,,
370,AT,2009,RA100,GWH,,"39733,83",,,
371,AT,2009,RA200,GWH,,"1,511",,,
372,AT,2009,RA300,GWH,,"1982,34",,,
373,AT,2009,RA410,GWH,,"0,0",,,
374,AT,2009,RA420,GWH,,"48,915",,,
375,AT,2009,RA500,GWH,,"0,0",,,
376,AT,2009,TOTAL,GWH,,,"67095,019",,
377,AT,2009,W6210,GWH,,"214,075",,,
378,AT,2010,E7000,GWH,"3832,03",,,"4528,222","35565,583"
379,AT,2010,R5110-5150_W6000RI,GWH,,"3590,28",,,
380,AT,2010,R5292P,GWH,,"30,396",,,
381,AT,2010,R5292SB,GWH,,"0,0",,,
382,AT,2010,R5292SP,GWH,,"0,0",,,
383,AT,2010,R5293SB,GWH,,"0,0",,,
384,AT,2010,R5293SP,GWH,,"0,0",,,
385,AT,2010,R5300,GWH,,"646,155",,,
386,AT,2010,R5300B,GWH,,"0,0",,,
387,AT,2010,RA000,GWH,,"46696,805",,,
388,AT,2010,RA100,GWH,,"40093,804",,,
389,AT,2010,RA200,GWH,,"1,3980000000000001",,,
390,AT,2010,RA300,GWH,,"2031,996",,,
391,AT,2010,RA410,GWH,,"0,0",,,
392,AT,2010,RA420,GWH,,"88,81299999999999",,,
393,AT,2010,RA500,GWH,,"0,0",,,
394,AT,2010,TOTAL,GWH,,,"70369,652",,
395,AT,2010,W6210,GWH,,"213,963",,,
396,AT,2011,E7000,GWH,"3100,0559999999996",,,"4639,644","35587,834"
397,AT,2011,R5110-5150_W6000RI,GWH,,"3711,06",,,
398,AT,2011,R5292P,GWH,,"11,921",,,
399,AT,2011,R5292SB,GWH,,"0,0",,,
400,AT,2011,R5292SP,GWH,,"0,0",,,
401,AT,2011,R5293SB,GWH,,"0,0",,,
402,AT,2011,R5293SP,GWH,,"0,0",,,
403,AT,2011,R5300,GWH,,"625,115",,,
404,AT,2011,R5300B,GWH,,"0,0",,,
405,AT,2011,RA000,GWH,,"47057,083",,,
406,AT,2011,RA100,GWH,,"40227,477999999996",,,
407,AT,2011,RA200,GWH,,"1,053",,,
408,AT,2011,RA300,GWH,,"2106,7270000000003",,,
409,AT,2011,RA410,GWH,,"0,0",,,
410,AT,2011,RA420,GWH,,"174,07",,,
411,AT,2011,RA500,GWH,,"0,0",,,
412,AT,2011,TOTAL,GWH,,,"70469,453",,
413,AT,2011,W6210,GWH,,"211,58",,,
414,AT,2012,E7000,GWH,"4626,9259999999995",,,"4688,663","36106,941"
415,AT,2012,R5110-5150_W6000RI,GWH,,"3797,43",,,
416,AT,2012,R5292P,GWH,,"0,405",,,
417,AT,2012,R5292SB,GWH,,"0,0",,,
418,AT,2012,R5292SP,GWH,,"0,0",,,
419,AT,2012,R5293SB,GWH,,"0,0",,,
420,AT,2012,R5293SP,GWH,,"0,0",,,
421,AT,2012,R5300,GWH,,"641,672",,,
422,AT,2012,R5300B,GWH,,"0,0",,,
423,AT,2012,RA000,GWH,,"48225,60400000001",,,
424,AT,2012,RA100,GWH,,"40795,605",,,
425,AT,2012,RA200,GWH,,"0,677",,,
426,AT,2012,RA300,GWH,,"2413,139",,,
427,AT,2012,RA410,GWH,,"0,0",,,
428,AT,2012,RA420,GWH,,"337,483",,,
429,AT,2012,RA500,GWH,,"0,0",,,
430,AT,2012,TOTAL,GWH,,,"71512,224",,
431,AT,2012,W6210,GWH,,"239,59799999999998",,,
432,AT,2013,E7000,GWH,"4403,564",,,"4655,954000000001","36535,278"
433,AT,2013,R5110-5150_W6000RI,GWH,,"3817,8309999999997",,,
434,AT,2013,R5292P,GWH,,"0,262",,,
435,AT,2013,R5292SB,GWH,,"0,0",,,
436,AT,2013,R5292SP,GWH,,"0,0",,,
437,AT,2013,R5293SB,GWH,,"0,0",,,
438,AT,2013,R5293SP,GWH,,"0,0",,,
439,AT,2013,R5300,GWH,,"622,7869999999999",,,
440,AT,2013,R5300B,GWH,,"0,0",,,
441,AT,2013,RA000,GWH,,"49520,508",,,
442,AT,2013,RA100,GWH,,"41191,232",,,
443,AT,2013,RA200,GWH,,"0,306",,,
444,AT,2013,RA300,GWH,,"3007,289",,,
445,AT,2013,RA410,GWH,,"0,0",,,
446,AT,2013,RA420,GWH,,"625,974",,,
447,AT,2013,RA500,GWH,,"0,0",,,
448,AT,2013,TOTAL,GWH,,,"71865,562",,
449,AT,2013,W6210,GWH,,"255,08900000000003",,,
450,AT,2014,E7000,GWH,"4375,092000000001",,,"4697,795","36530,708"
451,AT,2014,R5110-5150_W6000RI,GWH,,"3603,28",,,
452,AT,2014,R5292P,GWH,,"0,134",,,
453,AT,2014,R5292SB,GWH,,"0,0",,,
454,AT,2014,R5292SP,GWH,,"0,0",,,
455,AT,2014,R5293SB,GWH,,"0,0",,,
456,AT,2014,R5293SP,GWH,,"0,0",,,
457,AT,2014,R5300,GWH,,"613,294",,,
458,AT,2014,R5300B,GWH,,"0,0",,,
459,AT,2014,RA000,GWH,,"50369,98",,,
460,AT,2014,RA100,GWH,,"41228,503",,,
461,AT,2014,RA200,GWH,,"0,384",,,
462,AT,2014,RA300,GWH,,"3808,2540000000004",,,
463,AT,2014,RA410,GWH,,"0,0",,,
464,AT,2014,RA420,GWH,,"785,2460000000001",,,
465,AT,2014,RA500,GWH,,"0,0",,,
466,AT,2014,TOTAL,GWH,,,"70887,19900000001",,
467,AT,2014,W6210,GWH,,"331,019",,,
468,AT,2015,E7000,GWH,"3748,4509999999996",,,"4593,095","36559,594"
469,AT,2015,R5110-5150_W6000RI,GWH,,"3711,788",,,
470,AT,2015,R5292P,GWH,,"0,141",,,
471,AT,2015,R5292SB,GWH,,"0,0",,,
472,AT,2015,R5292SP,GWH,,"0,0",,,
473,AT,2015,R5293SB,GWH,,"0,0",,,
474,AT,2015,R5293SP,GWH,,"0,0",,,
475,AT,2015,R5300,GWH,,"633,524",,,
476,AT,2015,R5300B,GWH,,"0,0",,,
477,AT,2015,RA000,GWH,,"51416,242",,,
478,AT,2015,RA100,GWH,,"41152,689",,,
479,AT,2015,RA200,GWH,,"0,061",,,
480,AT,2015,RA300,GWH,,"4678,840999999999",,,
481,AT,2015,RA410,GWH,,"0,0",,,
482,AT,2015,RA420,GWH,,"937,0980000000001",,,
483,AT,2015,RA500,GWH,,"0,0",,,
484,AT,2015,TOTAL,GWH,,,"71926,267",,
485,AT,2015,W6210,GWH,,"302,241",,,
486,AT,2016,E7000,GWH,"3877,1929999999998",,,"4871,282","36429,096"
487,AT,2016,R5110-5150_W6000RI,GWH,,"3783,52",,,
488,AT,2016,R5292P,GWH,,"0,752",,,
489,AT,2016,R5292SB,GWH,,"0,0",,,
490,AT,2016,R5292SP,GWH,,"0,0",,,
491,AT,2016,R5293SB,GWH,,"0,0",,,
492,AT,2016,R5293SP,GWH,,"0,0",,,
493,AT,2016,R5300,GWH,,"665,712",,,
494,AT,2016,R5300B,GWH,,"0,0",,,
495,AT,2016,RA000,GWH,,"52525,847",,,
496,AT,2016,RA100,GWH,,"41300,378",,,
497,AT,2016,RA200,GWH,,"0,021",,,
498,AT,2016,RA300,GWH,,"5349,835999999999",,,
499,AT,2016,RA410,GWH,,"0,0",,,
500,AT,2016,RA420,GWH,,"1096,016",,,
501,AT,2016,RA500,GWH,,"0,0",,,
502,AT,2016,TOTAL,GWH,,,"72430,62599999999",,
503,AT,2016,W6210,GWH,,"330,36400000000003",,,
504,AT,2017,E7000,GWH,"2958,855",,,"4717,407","36114,44"
505,AT,2017,R5110-5150_W6000RI,GWH,,"3934,744",,,
506,AT,2017,R5292P,GWH,,"0,23199999999999998",,,
507,AT,2017,R5292SB,GWH,,"0,0",,,
508,AT,2017,R5292SP,GWH,,"0,0",,,
509,AT,2017,R5293SB,GWH,,"0,0",,,
510,AT,2017,R5293SP,GWH,,"0,0",,,
511,AT,2017,R5300,GWH,,"670,346",,,
512,AT,2017,R5300B,GWH,,"0,0",,,
513,AT,2017,RA000,GWH,,"52995,429000000004",,,
514,AT,2017,RA100,GWH,,"40831,847",,,
515,AT,2017,RA200,GWH,,"0,091",,,
516,AT,2017,RA300,GWH,,"5973,909000000001",,,
517,AT,2017,RA410,GWH,,"0,0",,,
518,AT,2017,RA420,GWH,,"1268,971",,,
519,AT,2017,RA500,GWH,,"0,0",,,
520,AT,2017,TOTAL,GWH,,,"73988,76299999999",,
521,AT,2017,W6210,GWH,,"315,52099999999996",,,
522,AT,2018,E7000,GWH,"3574,539",,,"4798,125","36541,301"
523,AT,2018,R5110-5150_W6000RI,GWH,,"3965,583",,,
524,AT,2018,R5292P,GWH,,"0,096",,,
525,AT,2018,R5292SB,GWH,,"0,0",,,
526,AT,2018,R5292SP,GWH,,"0,0",,,
527,AT,2018,R5293SB,GWH,,"0,0",,,
528,AT,2018,R5293SP,GWH,,"0,0",,,
529,AT,2018,R5300,GWH,,"628,313",,,
530,AT,2018,R5300B,GWH,,"0,0",,,
531,AT,2018,RA000,GWH,,"54032,682",,,
532,AT,2018,RA100,GWH,,"41339,425",,,
533,AT,2018,RA200,GWH,,"0,239",,,
534,AT,2018,RA300,GWH,,"6325,6759999999995",,,
535,AT,2018,RA410,GWH,,"0,0",,,
536,AT,2018,RA420,GWH,,"1437,641",,,
537,AT,2018,RA500,GWH,,"0,0",,,
538,AT,2018,TOTAL,GWH,,,"73965,965",,
539,AT,2018,W6210,GWH,,"335,80400000000003",,,
540,BA,2004,E7000,GWH,"0,0",,,"0,0","4222,126"
541,BA,2004,R5110-5150_W6000RI,GWH,,"0,0",,,
542,BA,2004,R5292P,GWH,,"0,0",,,
543,BA,2004,R5292SB,GWH,,"0,0",,,
544,BA,2004,R5292SP,GWH,,"0,0",,,
545,BA,2004,R5293SB,GWH,,"0,0",,,
546,BA,2004,R5293SP,GWH,,"0,0",,,
547,BA,2004,R5300,GWH,,"0,0",,,
548,BA,2004,R5300B,GWH,,"0,0",,,
549,BA,2004,RA000,GWH,,"4222,126",,,
550,BA,2004,RA100,GWH,,"4222,126",,,
551,BA,2004,RA200,GWH,,"0,0",,,
552,BA,2004,RA300,GWH,,"0,0",,,
553,BA,2004,RA410,GWH,,"0,0",,,
554,BA,2004,RA420,GWH,,"0,0",,,
555,BA,2004,RA500,GWH,,"0,0",,,
556,BA,2004,TOTAL,GWH,,,"10456,0",,
557,BA,2004,W6210,GWH,,"0,0",,,
558,BA,2005,E7000,GWH,"0,0",,,"0,0","4408,076"
559,BA,2005,R5110-5150_W6000RI,GWH,,"0,0",,,
560,BA,2005,R5292P,GWH,,"0,0",,,
561,BA,2005,R5292SB,GWH,,"0,0",,,
562,BA,2005,R5292SP,GWH,,"0,0",,,
563,BA,2005,R5293SB,GWH,,"0,0",,,
564,BA,2005,R5293SP,GWH,,"0,0",,,
565,BA,2005,R5300,GWH,,"0,0",,,
566,BA,2005,R5300B,GWH,,"0,0",,,
567,BA,2005,RA000,GWH,,"4408,076",,,
568,BA,2005,RA100,GWH,,"4408,076",,,
569,BA,2005,RA200,GWH,,"0,0",,,
570,BA,2005,RA300,GWH,,"0,0",,,
571,BA,2005,RA410,GWH,,"0,0",,,
572,BA,2005,RA420,GWH,,"0,0",,,
573,BA,2005,RA500,GWH,,"0,0",,,
574,BA,2005,TOTAL,GWH,,,"10907,0",,
575,BA,2005,W6210,GWH,,"0,0",,,
576,BA,2006,E7000,GWH,"316,0",,,"21,066999999999997","4452,61"
577,BA,2006,R5110-5150_W6000RI,GWH,,"0,0",,,
578,BA,2006,R5292P,GWH,,"0,0",,,
579,BA,2006,R5292SB,GWH,,"0,0",,,
580,BA,2006,R5292SP,GWH,,"0,0",,,
581,BA,2006,R5293SB,GWH,,"0,0",,,
582,BA,2006,R5293SP,GWH,,"0,0",,,
583,BA,2006,R5300,GWH,,"0,0",,,
